,gpt-3.5_centristisch,gpt-3.5_centrist_voor_lprob,gpt-3.5_centrist_tegen_lprob,gpt-3.5_rechts,gpt-3.5_right_voor_lprob,gpt-3.5_right_tegen_lprob,gpt-3.5_rightcons_vote,gpt-3.5_rightcons_voor_l_prob,gpt-3.5_rightcons_tegen_lprob
991,tegen,-2.1662512,-15.671483,tegen,-0.86671567,-15.924125,tegen,-0.82513875,-14.575906
992,voor,-0.000961243,-14.508987,voor,-0.5379539,-12.595398,tegen,-3.061581,-13.500454
993,voor,-0.6046397,-12.475669,voor,-0.56921524,-15.28917,tegen,-1.8433968,-14.735146
994,tegen,-2.4132457,-13.039736,tegen,-2.7641807,-15.362366,tegen,-7.1626735,-15.313248
995,tegen,-7.0924153,-13.810001,tegen,-3.444307,-13.698254,tegen,-1.3384912,-14.445925
996,tegen,-0.89368474,-12.650732,tegen,-1.2471408,-12.308016,tegen,-5.511173,-15.506776
997,tegen,-3.9250538,-14.371419,tegen,-1.7614073,-12.767776,tegen,-4.2472787,-14.974015
998,tegen,-4.3464127,-14.825464,tegen,-2.821863,-13.2768,tegen,-4.249796,-14.132025
999,voor,-0.27458683,-13.136985,voor,-0.059444338,-13.627232,tegen,-1.3314426,-14.576224
1000,voor,-0.14483455,-12.229811,tegen,-1.6238436,-14.761151,tegen,-1.1889795,-13.781671
1001,voor,-0.83897054,-8.885799,tegen,-3.3100505,-11.329591,tegen,-3.5036395,-10.937199
1002,tegen,-5.649242,-13.523464,voor,-0.12144461,-11.509457,tegen,-1.006331,-11.644498
1003,voor,-0.33907175,-11.42544,tegen,-1.2117504,-12.175856,tegen,-1.1944627,-11.699292
1004,voor,-0.24478051,-14.438521,tegen,-2.5441415,-15.40588,tegen,-4.43857,-15.91095
1005,tegen,-2.1237395,-9.708843,voor,-0.29080054,-10.215118,voor,-0.51067233,-10.640725
1006,tegen,-4.2643113,-14.734375,voor,-0.43477336,-12.861617,voor,-0.4759099,-15.189489
1007,voor,-0.048942618,-13.65336,voor,-0.18021351,-13.090046,voor,-0.580848,-15.208785
1008,voor,-0.006173129,-14.652604,voor,-0.034394644,-12.888043,voor,-0.3265158,-15.699161
1009,tegen,-7.9112053,-15.745493,tegen,-2.1312656,-13.431387,tegen,-5.1157928,-15.476594
1010,tegen,-3.9747236,-13.476616,tegen,-1.1429051,-12.048535,tegen,-2.1407716,-13.492626
1011,tegen,-7.6151433,-0.0060297614,voor,-0.16901137,-14.091275,voor,-0.20183906,-15.192852
1012,voor,-0.27009165,-13.399477,tegen,-0.7188152,-12.42198,tegen,-1.3561468,-14.808839
1013,voor,-0.2630786,-14.625547,tegen,-1.5951791,-15.736421,tegen,-4.4278126,-16.020218
1014,tegen,-1.5617675,-12.627159,voor,-0.54760146,-15.4535885,tegen,-2.5498736,-15.299826
1015,voor,-0.6840547,-16.106316,tegen,-0.8530149,-12.587295,tegen,-1.1721443,-15.327328
1016,tegen,-0.8528231,-15.106117,tegen,-1.5596311,-14.603493,tegen,-1.5120327,-15.626601
1017,tegen,-2.062913,-13.715821,tegen,-2.2765071,-12.940408,tegen,-4.1480865,-13.735922
1018,voor,-0.6489614,-12.58166,tegen,-1.0233499,-15.323532,tegen,-2.4839513,-15.106983
1019,tegen,-3.1206865,-13.150231,tegen,-0.7769913,-11.239248,tegen,-0.83612865,-12.129528
1020,tegen,-14.542434,-13.903895,tegen,-9.437775,-0.00029899686,tegen,-7.9817553,-13.858438
1021,voor,-0.10390439,-12.249821,tegen,-0.9726844,-12.086967,tegen,-1.2752726,-15.064613
1022,voor,-0.0061865184,-15.004415,tegen,-1.3356179,-14.899512,tegen,-3.04662,-13.9464245
1023,voor,-0.010646414,-14.266901,tegen,-1.1077923,-13.509815,tegen,-4.4156795,-15.72953
1024,voor,-0.15505683,-12.463134,tegen,-1.2857592,-15.590776,tegen,-3.0643997,-15.090857
1025,tegen,-12.002068,-13.946587,tegen,-4.459985,-12.850507,tegen,-3.9940164,-13.772043
1026,voor,-0.0101427585,-14.735782,tegen,-1.7814374,-15.901967,tegen,-1.4080534,-15.208484
1027,tegen,-5.939581,-14.805771,tegen,-1.9932098,-12.531036,tegen,-3.2341096,-15.266773
1028,tegen,-0.9573652,-12.912331,voor,-0.36216828,-12.333741,voor,-0.5197693,-15.063234
1029,tegen,-3.729626,-14.631584,tegen,-2.2789307,-15.277622,tegen,-2.994007,-15.108803
1030,voor,-0.09036322,-12.564221,voor,-0.048607234,-11.651772,voor,-0.036966637,-11.537718
1031,tegen,-2.7155452,-13.4323635,voor,-0.6384216,-16.882538,tegen,-2.2718177,-15.43843
1032,voor,-0.100469224,-13.450098,tegen,-1.3880229,-15.447932,tegen,-1.9107165,-14.668346
1033,voor,-0.17644738,-12.532087,tegen,-1.9233408,-15.184497,tegen,-1.2813838,-14.598461
1034,tegen,-4.978305,-13.573348,tegen,-5.0719624,-14.995899,tegen,-5.508283,-14.756602
1035,tegen,-1.4314989,-13.275432,voor,-0.5464034,-12.45116,tegen,-2.4370034,-14.296981
1036,voor,-0.53179795,-12.8898325,tegen,-2.928741,-14.578593,tegen,-5.25529,-13.944839
1037,tegen,-4.2687035,-15.436312,tegen,-0.9835502,-12.480763,tegen,-4.2372446,-15.907233
1038,tegen,-9.690466,-0.003398956,tegen,-5.430983,-0.0070577613,tegen,-5.5083027,-13.423048
1039,voor,-0.2558953,-11.8551655,tegen,-0.9389858,-15.453459,tegen,-4.7932525,-14.993123
1040,voor,-0.0061426805,-14.26368,tegen,-0.82266843,-13.149807,tegen,-3.1330838,-14.783426
1041,voor,-0.1592007,-13.300098,tegen,-1.0492887,-14.371251,tegen,-1.2529202,-14.671358
1042,voor,-0.043868486,-13.822618,tegen,-1.1833833,-12.666944,tegen,-4.028541,-15.575059
1043,tegen,-1.3498819,-12.3158,tegen,-1.167933,-12.782695,tegen,-1.7672995,-15.337399
1044,tegen,-3.019668,-14.109088,tegen,-2.0322788,-15.363114,tegen,-1.8777437,-13.971982
1045,voor,-0.09003339,-13.392167,tegen,-2.3935456,-13.340968,tegen,-5.0869155,-15.461119
1046,tegen,-6.694256,-15.297245,tegen,-4.552262,-14.03261,tegen,-3.9012322,-13.215397
1047,voor,-0.11642891,-11.871846,tegen,-1.0769194,-12.851252,tegen,-6.395839,-16.577433
1048,tegen,-1.0916563,-15.351132,tegen,-3.0685792,-12.324869,tegen,-6.3084264,-14.068358
1049,tegen,-0.7657682,-12.772501,tegen,-2.07303,-14.953615,tegen,-2.1392665,-14.417465
1050,tegen,-1.1785519,-14.311658,voor,-0.33539724,-12.730591,tegen,-1.1545305,-14.639871
1051,tegen,-2.8628504,-14.96656,tegen,-1.5736645,-14.673022,tegen,-1.750027,-14.229469
1052,voor,-0.017571712,-13.181493,voor,-0.3432543,-12.761028,tegen,-2.3280466,-15.278503
1053,tegen,-0.90376896,-12.215103,voor,-0.5379646,-12.113223,tegen,-3.535417,-14.7705145
1054,tegen,-4.426367,-13.913431,tegen,-8.231245,-15.979298,tegen,-10.518988,-16.385433
1055,tegen,-3.0439498,-13.43633,tegen,-4.4437227,-14.876216,tegen,-9.156269,-15.497187
1056,voor,-0.098391324,-12.55535,tegen,-1.2932882,-14.2089205,tegen,-1.8874608,-13.402576
1057,voor,-0.102077775,-11.812864,tegen,-1.7411706,-11.50424,tegen,-2.7019925,-11.792519
1058,tegen,-4.947249,-15.311876,tegen,-3.6685867,-13.074974,tegen,-6.9077516,-14.700997
1059,voor,-0.41655886,-11.341339,tegen,-5.812758,-15.712385,tegen,-8.046282,-15.638578
1060,voor,-0.17493293,-17.36731,tegen,-6.121938,-15.07748,tegen,-7.2501674,-16.249243
1061,tegen,-0.9385579,-11.595584,tegen,-3.6618,-12.102812,tegen,-10.39394,-16.878195
1062,voor,-0.004774957,-14.994876,tegen,-2.6879523,-15.697779,tegen,-2.5750954,-14.911796
1063,voor,-0.2921219,-12.689926,tegen,-2.19715,-14.472001,tegen,-4.7481213,-15.150888
1064,tegen,-1.0514913,-12.614738,tegen,-2.0000176,-15.13491,tegen,-2.8978174,-14.132811
1065,tegen,-8.692592,-16.508482,tegen,-5.6742606,-16.243397,tegen,-7.1247373,-15.045721
1066,tegen,-3.1042497,-15.495983,voor,-0.67210335,-14.851851,tegen,-2.3081863,-14.020261
1067,tegen,-1.7985412,-14.845147,tegen,-2.690313,-15.50148,tegen,-2.4755828,-14.865378
1068,voor,-0.36382005,-14.932818,tegen,-1.1185282,-14.619389,tegen,-3.3449004,-15.789066
1069,voor,-0.0009184856,-14.826722,tegen,-1.5693636,-13.974187,tegen,-5.235939,-16.490816
1070,voor,-0.10650457,-13.007568,tegen,-2.9149215,-15.580491,tegen,-3.1424026,-14.415861
1071,voor,-0.017603807,-13.183658,tegen,-3.534977,-15.924423,tegen,-5.309985,-15.837634
1072,voor,-0.08503866,-13.60372,tegen,-2.322304,-15.8367195,tegen,-4.8868227,-16.273203
1073,tegen,-3.1061969,-15.582368,tegen,-4.341368,-15.621531,tegen,-4.1079817,-14.724322
1074,tegen,-5.502361,-13.33642,tegen,-2.9483814,-15.93103,tegen,-3.4315393,-15.397266
1075,tegen,-1.6402309,-12.815642,tegen,-2.6726582,-15.686271,tegen,-4.9884553,-15.466012
1076,tegen,-4.7874303,-15.575323,tegen,-3.525927,-14.555363,tegen,-5.5520983,-15.582896
1077,tegen,-1.4843867,-13.51293,tegen,-2.414663,-12.186625,tegen,-3.866937,-12.811244
1078,tegen,-6.0237556,-13.905163,tegen,-1.8475649,-13.255064,tegen,-2.0267901,-13.59327
1079,tegen,-3.787597,-15.386807,tegen,-1.3532414,-13.4069805,tegen,-0.8539883,-14.796343
1080,voor,-0.022718422,-14.481142,tegen,-0.84601563,-15.084799,tegen,-2.7856054,-16.331676
1081,voor,-0.04273835,-13.2418,tegen,-1.3469143,-12.624081,tegen,-3.4723601,-15.238612
1082,tegen,-2.4047697,-13.790716,tegen,-1.2467184,-12.976281,tegen,-4.0266466,-15.063098
1083,tegen,-2.283837,-13.283299,tegen,-0.84671795,-15.478724,tegen,-2.9624908,-14.550496
1084,voor,-0.0020040574,-14.289102,voor,-0.018781193,-17.034487,voor,-0.016398551,-16.44864
1085,tegen,-4.645831,-14.893952,tegen,-1.7935256,-13.124163,tegen,-3.016551,-14.870067
1086,voor,-0.024216624,-14.618056,voor,-0.5503254,-12.430292,tegen,-3.0355089,-15.166542
1087,tegen,-1.4611192,-13.819722,tegen,-5.542559,-13.923196,tegen,-5.1872272,-14.905912
1088,tegen,-4.4796357,-13.499284,tegen,-3.6682587,-12.781752,tegen,-4.0732756,-14.0685835
1089,tegen,-7.5345607,-13.085703,tegen,-5.7509503,-15.423445,tegen,-8.224028,-15.906672
1090,voor,-0.042013466,-13.645149,tegen,-2.3405068,-13.138631,tegen,-5.0546913,-15.44063
1091,tegen,-5.3526263,-14.509475,tegen,-2.867695,-12.927725,tegen,-5.015055,-15.2160635
1092,voor,-0.12221683,-12.362467,tegen,-1.1958666,-12.710731,tegen,-3.1627884,-15.043322
1093,voor,-0.0038556552,-14.096669,voor,-0.2192432,-13.065824,tegen,-4.381553,-15.029237
1094,voor,-0.41783306,-12.837873,tegen,-1.9753997,-13.365031,tegen,-2.517743,-12.4957075
1095,voor,-0.3823434,-13.266937,tegen,-1.149162,-15.504019,tegen,-1.3060637,-14.694226
1096,voor,-0.010939112,-13.449089,tegen,-5.4931884,-16.295626,tegen,-7.9748845,-15.627856
1097,voor,-0.16731833,-12.775009,tegen,-3.836143,-15.6199465,tegen,-4.6882234,-15.925096
1098,tegen,-2.3500774,-14.814996,voor,-0.42816108,-12.963166,tegen,-1.811496,-14.555041
1099,tegen,-1.1053765,-10.780835,tegen,-2.731866,-12.588786,tegen,-3.7708073,-11.276184
1100,voor,-0.499934,-12.288465,tegen,-1.2383502,-12.261465,tegen,-5.5402255,-14.886522
1101,voor,-0.09880676,-12.583509,tegen,-2.3161201,-13.225687,tegen,-7.2554193,-16.848455
1102,tegen,-4.237024,-12.917447,tegen,-4.9315686,-15.284923,tegen,-8.520114,-15.15492
1103,tegen,-0.7016601,-12.559088,tegen,-2.8365886,-13.320279,tegen,-5.4301343,-15.881872
1104,tegen,-1.371307,-13.406469,tegen,-4.856304,-16.319252,tegen,-7.923863,-16.136349
1105,voor,-0.25309733,-12.802792,tegen,-6.866424,-16.107088,tegen,-5.2045712,-15.534089
1106,voor,-0.6100569,-9.798251,tegen,-3.2192934,-12.174353,tegen,-3.5232363,-11.57368
1107,tegen,-5.704898,-14.659558,tegen,-7.519889,-14.500699,tegen,-11.647699,-15.861818
1108,tegen,-3.3927536,-13.65707,tegen,-3.96923,-15.404752,tegen,-4.704134,-14.686909
1109,tegen,-6.7507186,-15.635292,tegen,-3.83116,-14.146133,tegen,-5.4934483,-13.959913
1110,tegen,-2.1688416,-13.308223,tegen,-1.3402864,-12.649954,tegen,-4.4061146,-12.950781
1111,voor,-0.26261783,-12.148023,tegen,-1.646414,-15.275976,tegen,-4.644978,-15.478529
1112,tegen,-1.4108005,-13.409704,tegen,-2.9060402,-15.085089,tegen,-5.3870177,-15.220598
1113,tegen,-2.5543544,-12.868867,tegen,-1.1164691,-14.52769,tegen,-4.0591784,-15.020946
1114,voor,-0.011031203,-13.862853,voor,-0.27598938,-16.101662,tegen,-2.0920231,-15.488603
1115,voor,-0.06766034,-13.520095,voor,-0.18649286,-13.535522,tegen,-4.0692997,-16.032898
1116,voor,-0.013317752,-13.988189,tegen,-0.8476178,-15.634737,tegen,-4.233198,-15.863272
1117,voor,-0.040092107,-14.108347,tegen,-3.9994295,-15.328026,tegen,-7.8763084,-15.695448
1118,voor,-0.061760496,-12.475936,voor,-0.08333023,-12.44779,tegen,-0.712057,-14.286932
1119,tegen,-1.5264682,-12.362673,tegen,-2.5494478,-13.076462,tegen,-5.35213,-14.051349
1120,tegen,-0.9089446,-12.049301,tegen,-0.7287945,-12.328573,tegen,-4.8577857,-15.790722
1121,voor,-0.0050021247,-12.994788,voor,-0.040139172,-12.8074045,tegen,-1.4551946,-14.840742
1122,tegen,-1.9631429,-10.905369,tegen,-4.787469,-14.264815,tegen,-5.3328967,-14.154046
1123,tegen,-1.1085659,-13.360611,tegen,-1.7657404,-12.835849,tegen,-6.705649,-16.351597
1124,voor,-0.2010472,-11.644969,tegen,-2.1993215,-12.651627,tegen,-3.0691726,-14.260108
1125,voor,-0.15517586,-13.422995,voor,-0.44784698,-15.229689,tegen,-3.3781228,-15.30214
1126,voor,-0.058225628,-11.655697,tegen,-1.6166886,-11.386613,tegen,-2.2548742,-10.26501
1127,tegen,-6.1743965,-14.01256,tegen,-4.6767473,-14.02469,tegen,-4.356483,-14.660709
1128,voor,-0.27956253,-15.422168,tegen,-4.0406523,-12.947604,tegen,-5.5493035,-15.121266
1129,tegen,-1.8373576,-16.028387,tegen,-3.426479,-16.052238,tegen,-4.317523,-15.586139
1130,tegen,-2.964604,-16.097033,voor,-0.4857911,-12.842364,tegen,-1.6211959,-15.193389
1131,voor,-0.42149082,-12.8939295,tegen,-2.3662527,-13.461508,tegen,-3.346674,-13.573145
1132,voor,-0.6314427,-14.519932,tegen,-0.9607452,-14.472069,tegen,-6.1793237,-15.138719
1133,voor,-0.07482207,-12.336165,tegen,-0.8363696,-15.0399275,tegen,-1.852426,-14.443975
1134,tegen,-3.5056577,-12.89872,tegen,-3.402839,-12.754067,tegen,-3.4900522,-14.372434
1135,tegen,-2.5925815,-12.981149,tegen,-1.1533165,-12.690559,tegen,-0.8712743,-14.603404
1136,tegen,-4.3572397,-13.864028,tegen,-2.428083,-12.392671,tegen,-3.2439923,-14.139889
1137,tegen,-3.800565,-16.493431,tegen,-3.552642,-15.327086,tegen,-4.1408916,-15.799185
1138,tegen,-3.2622755,-13.4248905,tegen,-1.2416061,-12.189186,tegen,-2.2881315,-14.656595
1139,tegen,-1.046024,-12.171865,tegen,-7.7307615,-15.606162,tegen,-9.5951,-17.176903
1140,tegen,-9.537643,-15.528534,tegen,-4.4171314,-15.852064,tegen,-5.0546665,-14.948191
1141,voor,-0.057024457,-13.507378,tegen,-1.2838854,-13.386489,tegen,-2.7740788,-14.902704
1142,tegen,-1.0779877,-12.813967,tegen,-3.7107737,-13.59124,tegen,-5.0793133,-15.950663
1143,tegen,-5.9994655,-14.725762,tegen,-5.254305,-14.949329,tegen,-5.5958257,-14.222331
1144,tegen,-1.2755507,-13.694448,tegen,-0.7607052,-11.4843855,tegen,-3.46907,-13.663804
1145,tegen,-6.588921,-15.325266,tegen,-3.1108286,-15.172989,tegen,-2.48588,-14.866806
1146,tegen,-1.7431464,-13.2879095,tegen,-2.4584908,-15.147731,tegen,-2.281,-14.295208
1147,voor,-0.06409697,-12.545577,tegen,-1.2454133,-14.564275,tegen,-2.390004,-12.606431
1148,tegen,-0.93294466,-15.9054,tegen,-1.5570089,-15.360947,tegen,-2.1214244,-14.359956
1149,voor,-0.3142802,-17.180042,tegen,-2.4172041,-16.270245,tegen,-5.400457,-16.040173
1150,tegen,-2.2796457,-13.620834,tegen,-1.9343785,-15.234309,tegen,-4.3142133,-13.379669
1151,voor,-0.031168396,-11.452618,tegen,-2.416113,-11.378958,tegen,-2.685704,-11.695367
1152,voor,-0.0034255623,-15.243877,tegen,-1.4495621,-15.703562,tegen,-6.506831,-16.752106
1153,voor,-0.024529349,-14.025054,tegen,-2.8312964,-15.13187,tegen,-4.639072,-15.582144
1154,voor,-0.10789622,-11.723496,tegen,-1.3085301,-14.798953,tegen,-4.0518374,-16.352526
1155,voor,-0.023736525,-13.113741,tegen,-2.6284912,-15.555589,tegen,-3.5265732,-14.412956
1156,Ik stem tegen.,-3.620431,-1.948474,tegen,-3.8514187,-12.623755,tegen,-4.8770823,-11.615159
1157,tegen,-4.54432,-12.686124,tegen,-2.7916708,-12.613999,tegen,-2.494063,-13.625566
1158,voor,-0.15586372,-12.312619,tegen,-1.0040195,-12.686906,tegen,-4.577823,-16.476444
1159,voor,-0.11493902,-13.573433,tegen,-2.1804888,-12.579582,tegen,-3.028212,-14.664019
1160,tegen,-5.2033043,-16.054012,tegen,-2.0568328,-14.303047,tegen,-3.695198,-14.496593
1161,voor,-0.10190695,-12.539054,tegen,-2.2254388,-13.330883,tegen,-4.345444,-16.115097
1162,tegen,-2.8766396,-14.738231,tegen,-0.76394796,-12.675373,tegen,-3.2091842,-13.122397
1163,voor,-0.044636466,-14.447707,tegen,-2.4738889,-14.436288,tegen,-3.5110972,-13.774395
1164,voor,-0.06107082,-13.16484,tegen,-1.630527,-14.803263,tegen,-5.269502,-15.336078
1165,voor,-0.038739447,-14.484866,tegen,-0.86759865,-15.780141,tegen,-3.6006246,-15.051896
1166,tegen,-0.91381234,-11.900131,voor,-0.6802835,-11.958884,tegen,-1.163409,-14.4237795
1167,tegen,-3.4232142,-13.538958,voor,-0.20570537,-12.555809,voor,-0.17099836,-15.177737
1168,voor,-0.1932805,-11.566861,tegen,-0.97661704,-12.849439,tegen,-1.887108,-10.923742
1169,tegen,-1.3939935,-13.251886,voor,-0.13918915,-12.469137,tegen,-1.1722252,-14.481099
1170,tegen,-14.497262,-0.000120708515,tegen,-4.827013,-13.641869,tegen,-7.1369004,-14.305987
1171,tegen,-1.9518241,-12.441713,tegen,-4.4698687,-14.932286,tegen,-3.9921157,-13.351388
1172,tegen,-2.715538,-12.9217205,tegen,-1.4372156,-15.220238,tegen,-3.9624703,-16.047192
1173,tegen,-1.2657423,-11.760001,voor,-0.57230026,-15.4302635,tegen,-0.7662056,-15.150313
1174,voor,-0.67008966,-13.889166,tegen,-1.525393,-12.91484,tegen,-2.047094,-14.860594
1175,tegen,-9.978261,-14.408746,tegen,-8.511703,-0.00074459123,tegen,-7.859087,-0.0014116626
1176,tegen,-13.807613,-0.0002728986,tegen,-5.931445,-0.0034305544,tegen,-7.986373,-13.683978
1177,tegen,-2.913504,-12.852442,voor,-0.4099442,-15.190668,voor,-0.585624,-14.574086
1178,voor,-0.056069475,-12.899343,tegen,-2.0123665,-14.723336,tegen,-5.71972,-15.633952
1179,tegen,-2.6926303,-14.445739,tegen,-1.9991821,-13.514008,voor,-0.15999497,-15.765052
1180,tegen,-1.1026835,-13.185659,voor,-0.37329552,-15.877337,voor,-0.12293193,-16.321217
1181,tegen,-1.9527298,-13.360579,tegen,-1.2537442,-12.355133,tegen,-1.8599056,-14.813187
1182,voor,-0.29634768,-12.147258,tegen,-3.1372228,-13.452886,tegen,-2.6719878,-15.184769
1183,voor,-0.031546976,-13.254338,tegen,-0.8400829,-13.534116,tegen,-2.5998335,-15.275018
1184,voor,-0.05026352,-13.416871,tegen,-2.7742066,-15.70975,tegen,-2.1498122,-14.10329
1185,voor,-0.28638592,-12.870307,voor,-0.292096,-12.535192,tegen,-5.8751106,-15.042746
1186,tegen,-1.977208,-14.070525,tegen,-1.1381514,-12.53533,tegen,-5.742598,-15.90109
1187,tegen,-3.151958,-13.936125,tegen,-1.5908409,-14.972416,tegen,-2.9978065,-15.513502
1188,voor,-0.006968859,-14.461522,tegen,-4.3303804,-15.738744,tegen,-6.132939,-15.608474
1189,tegen,-1.4888183,-12.284057,tegen,-0.8499454,-14.802469,tegen,-1.2544651,-13.768766
1190,tegen,-2.3172944,-14.889205,tegen,-0.8083756,-13.428876,tegen,-2.2043247,-15.648134
1191,tegen,-2.5752602,-13.851067,tegen,-4.7369294,-14.8223,tegen,-9.8422165,-16.480867
1192,voor,-0.055359498,-14.450929,tegen,-1.1601812,-12.9977665,tegen,-4.970004,-16.362642
1193,voor,-0.50188917,-13.082614,tegen,-0.87845296,-12.510043,tegen,-4.1265397,-15.316752
1194,voor,-0.6346223,-12.321136,tegen,-2.950202,-13.769254,tegen,-5.372057,-15.737112
1195,tegen,-4.5826683,-13.937979,tegen,-3.6110919,-14.337114,tegen,-4.833645,-16.346506
1196,tegen,-7.903026,-15.327892,tegen,-3.790076,-15.0611315,tegen,-2.6615846,-14.745008
1197,tegen,-5.6488295,-16.407074,tegen,-0.90377635,-12.69092,voor,-0.08792348,-16.907104
1198,voor,-0.26451758,-13.204074,tegen,-3.149138,-15.698741,tegen,-3.441032,-15.511146
1199,tegen,-3.2223065,-13.779958,voor,-0.57307047,-12.473017,tegen,-0.90336853,-15.663716
1200,tegen,-1.6154151,-13.408859,voor,-0.6918147,-14.882471,tegen,-2.5305462,-14.514671
1201,tegen,-2.2852752,-12.894628,tegen,-1.2336305,-12.091828,tegen,-2.9517906,-15.176524
1202,voor,-0.56526357,-12.044096,tegen,-4.903222,-13.304795,tegen,-8.886796,-16.490164
1203,voor,-0.64773893,-13.165209,tegen,-1.8791373,-15.864773,tegen,-3.0425818,-14.90517
1204,voor,-0.02548053,-13.531885,voor,-0.4463919,-12.486845,tegen,-4.848065,-14.964649
1205,tegen,-0.9887436,-12.55993,voor,-0.5463418,-11.591435,tegen,-3.6288497,-14.109328
1206,voor,-0.0947225,-10.003494,voor,-0.5810919,-9.5859785,tegen,-1.6589458,-0.35706595
1207,tegen,-5.0339656,-14.162936,tegen,-2.4163325,-13.2625885,tegen,-3.546057,-14.7408905
1208,voor,-0.027899092,-13.714474,tegen,-0.8745758,-13.057904,tegen,-3.2021174,-15.74041
1209,tegen,-1.517316,-13.126731,tegen,-1.1225159,-12.629983,tegen,-3.8899593,-15.814505
1210,voor,-0.25759915,-13.822966,voor,-0.46925104,-15.776626,tegen,-1.7461482,-15.550569
1211,voor,-0.21501653,-13.583673,tegen,-3.1141758,-15.697229,tegen,-4.529971,-15.660113
1212,voor,-0.0327122,-13.683211,tegen,-2.5374408,-15.191039,tegen,-4.617738,-15.025208
1213,voor,-0.07230337,-13.673565,voor,-0.5311724,-11.697724,tegen,-3.1098754,-14.31911
1214,voor,-0.011889158,-13.591704,tegen,-0.74996996,-12.739477,tegen,-5.6283584,-16.95967
1215,voor,-0.0033988368,-13.088659,tegen,-1.565702,-15.959535,tegen,-3.320213,-15.528872
1216,voor,-0.05000354,-13.239512,tegen,-1.4447284,-14.055616,tegen,-3.1038694,-16.012697
1217,voor,-0.013208824,-13.672682,tegen,-1.0448586,-15.206604,tegen,-3.079784,-14.931188
1218,tegen,-0.97737485,-11.17676,tegen,-7.1892257,-16.14008,tegen,-8.723501,-16.818876
1219,voor,-0.049716268,-12.399241,tegen,-1.7384707,-16.272678,tegen,-3.7182403,-15.653899
1220,tegen,-2.0641935,-13.853088,tegen,-2.72376,-15.575763,tegen,-2.906103,-15.061516
1221,voor,-0.21583238,-12.940858,tegen,-1.0795947,-12.633073,tegen,-6.4103403,-15.998109
1222,voor,-0.011304809,-15.439589,tegen,-1.9321777,-12.881806,tegen,-4.070433,-14.529899
1223,tegen,-0.8043952,-10.696608,tegen,-2.25947,-10.604374,tegen,-2.8377008,-11.787906
1224,tegen,-2.8777676,-13.8472,tegen,-1.9732594,-12.965303,tegen,-5.2195473,-15.173143
1225,voor,-0.8796836,-5.542491,tegen,-6.699186,-13.006882,tegen,-8.361511,-13.204767
1226,voor,-0.68294185,-13.383217,tegen,-1.1083943,-15.134026,tegen,-3.8192797,-15.274167
1227,tegen,-1.2745116,-12.614105,tegen,-1.6760831,-12.689769,tegen,-5.5796304,-13.669824
1228,tegen,-2.6411355,-14.184499,tegen,-2.8474052,-14.5102,tegen,-4.3779793,-14.29801
1229,tegen,-5.9447856,-14.351758,voor,-0.1165907,-13.398565,voor,-0.2374014,-15.350583
1230,voor,-0.22226782,-16.295933,tegen,-0.8855378,-14.852772,tegen,-4.1925187,-14.537738
1231,tegen,-7.836723,-0.004748861,tegen,-1.1180286,-13.327883,tegen,-1.546036,-13.1639385
1232,voor,-0.7341657,-6.880917,tegen,-3.5404403,-10.478587,tegen,-3.005057,-10.508008
1233,tegen,-2.6968338,-12.407098,tegen,-1.4575852,-12.523194,tegen,-4.01072,-14.992652
1234,tegen,-2.818077,-14.244511,tegen,-0.79166615,-14.573048,tegen,-1.442024,-14.132154
1235,tegen,-0.765971,-11.943692,tegen,-2.0124016,-13.003557,tegen,-4.3764706,-15.39603
1236,tegen,-6.3694396,-13.958658,tegen,-5.0321903,-15.088585,tegen,-7.1269727,-16.052916
1237,tegen,-3.177215,-12.991622,tegen,-0.8385157,-12.496598,voor,-0.3121892,-12.478617
