,gpt-4o-mini_de PVV_vote,gpt-4o-mini_de PVV_voor_lprob,gpt-4o-mini_de PVV_tegen_lprob,gpt-4o-mini_GroenLinks-PvdA_vote,gpt-4o-mini_GroenLinks-PvdA_voor_lprob,gpt-4o-mini_GroenLinks-PvdA_tegen_lprob,gpt-4o-mini_de VVD_vote,gpt-4o-mini_de VVD_voor_lprob,gpt-4o-mini_de VVD_tegen_lprob,gpt-4o-mini_het NSC_vote,gpt-4o-mini_het NSC_voor_lprob,gpt-4o-mini_het NSC_tegen_lprob,gpt-4o-mini_D66_vote,gpt-4o-mini_D66_voor_lprob,gpt-4o-mini_D66_tegen_lprob,gpt-4o-mini_de BBB_vote,gpt-4o-mini_de BBB_voor_lprob,gpt-4o-mini_de BBB_tegen_lprob,gpt-4o-mini_het CDA_vote,gpt-4o-mini_het CDA_voor_lprob,gpt-4o-mini_het CDA_tegen_lprob,gpt-4o-mini_het SP_vote,gpt-4o-mini_het SP_voor_lprob,gpt-4o-mini_het SP_tegen_lprob,gpt-4o-mini_de ChristenUnie_vote,gpt-4o-mini_de ChristenUnie_voor_lprob,gpt-4o-mini_de ChristenUnie_tegen_lprob,gpt-4o-mini_DENK_vote,gpt-4o-mini_DENK_voor_lprob,gpt-4o-mini_DENK_tegen_lprob,gpt-4o-mini_de PvdD_vote,gpt-4o-mini_de PvdD_voor_lprob,gpt-4o-mini_de PvdD_tegen_lprob,gpt-4o-mini_de SGP_vote,gpt-4o-mini_de SGP_voor_lprob,gpt-4o-mini_de SGP_tegen_lprob,gpt-4o-mini_FVD_vote,gpt-4o-mini_FVD_voor_lprob,gpt-4o-mini_FVD_tegen_lprob,gpt-4o-mini_Volt_vote,gpt-4o-mini_Volt_voor_lprob,gpt-4o-mini_Volt_tegen_lprob,gpt-4o-mini_JA21_vote,gpt-4o-mini_JA21_voor_lprob,gpt-4o-mini_JA21_tegen_lprob
560,tegen,-5.2941794,-9.04418,voor,-2.937922,-12.937922,voor,-2.9438326,-9.943832,voor,-3.911955,-12.411955,voor,-3.4178598,-12.66786,voor,-3.2960436,-12.921043,voor,-3.479017,-11.229017,voor,-3.0841413,-11.209142,voor,-3.3277771,-11.202777,voor,-4.636346,-14.386346,voor,-3.2236745,-10.723675,tegen,-4.1945543,-8.444554,tegen,-5.2990994,-8.299099,voor,-3.302557,-11.927557,voor,-3.9590313,-10.834031
561,voor,-1.9110773,-14.9110775,voor,-0.9742374,-11.724237,voor,-0.69501996,-14.32002,voor,-1.5020857,-17.252087,voor,-1.1370635,-12.637064,voor,-1.701617,-16.826616,voor,-1.7015587,-17.07656,voor,-1.3134336,-13.438434,voor,-1.1370616,-13.012062,voor,-2.5789938,-17.828995,voor,-1.9103843,-12.410384,voor,-0.9743603,-15.97436,voor,-2.6951683,-15.8201685,Voor,-0.97426295,-16.474262,voor,-1.5024794,-15.12748
562,voor,-4.019562,-14.269562,voor,-1.1370039,-15.387004,voor,-2.5790184,-16.954018,voor,-2.8120553,-15.812056,voor,-1.1370016,-15.762002,voor,-1.7015384,-13.326538,voor,-2.812037,-15.562037,voor,-2.1270404,-16.00204,voor,-1.502055,-16.377054,voor,-4.0181956,-16.893196,voor,-1.9103384,-15.160338,voor,-2.1270366,-14.002037,voor,-3.8956454,-16.770645,voor,-0.974206,-14.224206,voor,-3.2881231,-17.913124
563,voor,-4.3943753,-13.394376,voor,-4.0182,-17.6432,voor,-3.2885454,-15.538546,voor,-3.2881162,-17.663116,voor,-1.7015052,-12.951505,voor,-3.5298152,-17.279816,voor,-4.1411138,-17.391113,voor,-3.2881143,-17.163115,voor,-3.7734275,-16.523428,voor,-4.758659,-18.13366,voor,-3.52982,-17.52982,voor,-3.2889128,-14.663913,voor,-4.141898,-14.766898,voor,-2.8120444,-16.937044,voor,-4.26451,-15.38951
564,voor,-4.56882,-9.69382,voor,-3.7844727,-12.659472,voor,-3.8088944,-10.308894,voor,-4.765503,-12.890503,voor,-4.0196204,-14.14462,voor,-4.025059,-13.15006,voor,-4.066837,-11.691837,voor,-4.153885,-12.153885,voor,-4.392946,-12.642946,voor,-4.513058,-14.263059,voor,-4.533908,-9.533908,voor,-4.1709676,-11.420968,voor,-4.8076034,-10.932603,voor,-3.0497787,-14.424779,voor,-4.8140526,-11.064053
565,voor,-2.6951523,-15.695152,voor,-1.701493,-13.326493,voor,-3.821868,-10.821868,voor,-2.3502958,-17.725296,voor,-3.529823,-17.029823,voor,-2.5789726,-17.078972,voor,-3.0486553,-13.5486555,voor,-2.3502972,-15.100297,voor,-2.3502862,-13.7252865,voor,-3.5297973,-15.404798,voor,-2.5789926,-16.703993,voor,-3.048735,-15.673735,voor,-2.5791156,-15.579116,voor,-2.5789769,-15.828977,voor,-3.7733116,-17.148312
566,voor,-4.240998,-10.490997,voor,-3.8955986,-16.8956,voor,-2.6957362,-14.320736,voor,-4.634806,-17.134806,voor,-2.8120284,-15.062029,voor,-3.7734728,-15.148473,voor,-4.264275,-16.264275,voor,-3.8956594,-15.770659,voor,-4.1410985,-16.766098,voor,-4.264207,-17.889206,voor,-4.8837075,-13.758708,voor,-3.4109066,-13.535907,voor,-4.6459174,-12.270917,voor,-3.6513593,-15.52636,voor,-5.007036,-14.632036
567,voor,-3.7830935,-13.158093,voor,-2.3502789,-14.725279,voor,-2.1270466,-12.627047,voor,-3.5298183,-16.404818,voor,-1.1369679,-14.886968,voor,-2.8120492,-17.31205,voor,-2.5789661,-13.828966,voor,-2.812042,-14.937042,voor,-2.8120396,-15.312039,voor,-4.2642093,-18.13921,voor,-3.895658,-16.145658,voor,-2.2380273,-15.988028,voor,-4.3876376,-16.137638,voor,-2.578958,-18.078959,voor,-3.8955956,-15.020596
568,tegen,-12.003489,-8.878489,tegen,-13.2561245,-9.2561245,tegen,-10.385527,-9.260527,tegen,-10.258648,-9.008648,tegen,-13.511292,-8.886292,tegen,-9.26289,-8.88789,tegen,-12.882853,-9.257853,tegen,-12.264602,-8.514602,tegen,-12.753434,-9.503434,tegen,-12.628819,-9.003819,tegen,-15.632796,-9.132796,tegen,-10.514726,-8.639726,tegen,-11.256146,-8.756146,tegen,-14.534075,-8.534075,tegen,-10.879393,-9.129393
569,tegen,-5.530578,-9.405578,voor,-2.8120809,-16.93708,voor,-3.7526228,-10.502623,voor,-4.0183606,-15.76836,voor,-2.9299748,-16.554976,voor,-3.531802,-14.156802,voor,-3.776506,-14.276505,voor,-3.0489554,-15.423955,voor,-3.6514783,-16.276478,voor,-3.895761,-16.145761,voor,-3.0488076,-15.923807,voor,-2.94798,-12.07298,voor,-4.4175363,-11.917536,voor,-2.1272264,-15.877226,voor,-4.5188155,-12.893816
570,voor,-3.8350513,-10.085052,voor,-1.7024755,-14.952476,tegen,-5.119585,-8.994585,voor,-3.050142,-14.050142,voor,-3.0535493,-13.30355,voor,-2.5808227,-14.205823,voor,-2.581938,-14.081938,voor,-2.3504214,-16.225422,voor,-2.6966124,-14.321612,voor,-3.6529415,-14.402942,voor,-2.2390163,-14.489017,voor,-2.7632818,-11.263282,voor,-2.6260512,-10.501051,voor,-1.3179641,-13.692964,voor,-4.8176966,-9.692697
571,voor,-4.430711,-11.805711,voor,-1.9103049,-14.535305,voor,-3.2883983,-15.538398,voor,-4.511092,-17.011093,voor,-2.3502698,-15.350269,voor,-3.5298157,-15.904816,voor,-3.1680605,-17.29306,voor,-2.5789652,-17.953964,voor,-3.0486476,-15.923648,voor,-3.5298004,-17.5298,voor,-3.895592,-15.645592,voor,-3.1682045,-16.043205,voor,-5.2552953,-17.130295,voor,-2.3502812,-17.60028,voor,-3.8956006,-17.270601
572,voor,-3.6516616,-15.151662,voor,-1.5020137,-15.377014,voor,-2.350294,-14.350294,voor,-2.5789845,-16.578985,voor,-1.9103106,-16.16031,voor,-1.701537,-15.326537,voor,-3.288098,-16.163097,voor,-2.3502963,-15.475296,voor,-1.5020353,-14.627035,voor,-2.3502777,-16.100277,voor,-2.3502948,-15.475295,voor,-2.127069,-16.50207,voor,-2.8120456,-16.812046,voor,-1.5020281,-15.002028,voor,-3.8955977,-15.395597
573,voor,-1.7040694,-14.579069,voor,-1.1371632,-15.762163,tegen,-4.054814,-8.929813,voor,-2.3506591,-14.725659,voor,-2.580829,-14.205829,voor,-1.137596,-15.262596,voor,-2.579926,-14.704926,voor,-2.3503673,-16.350367,voor,-1.313453,-16.563454,voor,-4.511544,-15.136544,voor,-2.1274679,-15.377468,voor,-1.9828047,-10.857804,voor,-2.4649909,-14.589991,voor,-1.6019092,-14.47691,voor,-2.9443624,-12.194363
574,voor,-3.6521828,-15.152183,tegen,-7.787907,-8.537908,voor,-2.7640269,-10.264027,voor,-4.083868,-9.583868,tegen,-9.522872,-8.397872,voor,-2.8145125,-13.939512,voor,-4.1458983,-10.520899,voor,-3.391011,-10.141011,voor,-2.3170648,-10.317065,tegen,-10.010259,-8.510259,tegen,-7.912046,-8.2870455,voor,-1.6335511,-11.883552,voor,-3.1705346,-14.045534,tegen,-13.329536,-8.204536,voor,-3.3867662,-11.011766
575,voor,-4.147079,-12.522079,voor,-1.9103043,-15.285304,voor,-2.5798786,-14.329879,voor,-3.7732933,-16.273293,voor,-1.7014836,-14.826484,voor,-2.5789835,-13.203983,voor,-3.1680572,-14.793057,voor,-2.5789697,-15.45397,voor,-2.5789585,-15.8289585,voor,-4.7586484,-16.883648,voor,-3.2881432,-16.538143,voor,-2.8120968,-15.937097,voor,-3.7741334,-14.024134,voor,-1.3133469,-13.063347,voor,-4.0182123,-14.143212
576,voor,-3.1684127,-15.418412,voor,-0.69325644,-14.693256,voor,-1.5020363,-13.627036,voor,-0.69329953,-15.193299,voor,-0.8260569,-15.7010565,voor,-0.8260884,-14.576088,voor,-1.5020335,-14.752033,voor,-1.7015222,-15.451522,voor,-0.9742205,-15.97422,voor,-1.5020539,-16.627054,voor,-1.7015045,-14.451505,voor,-2.1270285,-13.502028,voor,-3.0486786,-16.29868,voor,-0.6933035,-14.818303,voor,-2.8120513,-15.437051
577,voor,-4.1562767,-9.781277,tegen,-14.754312,-9.129312,tegen,-6.315129,-9.565128,tegen,-7.852112,-8.852112,tegen,-10.027267,-9.027267,tegen,-5.99938,-9.24938,tegen,-8.88918,-9.38918,tegen,-9.509912,-8.884912,tegen,-7.5280027,-8.778003,tegen,-8.893888,-9.018888,tegen,-13.764408,-9.264408,tegen,-4.9501367,-8.950136,tegen,-5.9581847,-9.208185,tegen,-13.636667,-8.761667,tegen,-7.1168213,-9.116821
578,voor,-4.6387806,-10.388781,voor,-2.5789921,-17.078993,voor,-3.7858071,-12.410807,voor,-2.3503609,-16.47536,voor,-1.701556,-16.951555,voor,-3.0489008,-15.548901,voor,-3.0487437,-16.673744,voor,-2.812062,-16.812061,voor,-2.5790052,-16.579004,voor,-3.2881522,-16.913153,voor,-3.4089005,-15.5339,voor,-2.7008243,-13.200825,voor,-3.097358,-11.347358,voor,-2.5790312,-14.829031,voor,-3.776543,-13.526543
579,tegen,-4.933464,-8.808464,voor,-2.3069115,-10.431911,tegen,-5.480083,-8.8550825,tegen,-5.1777887,-8.552789,voor,-2.4099069,-9.409906,tegen,-4.8303328,-8.330333,tegen,-4.207448,-9.332448,voor,-2.2476034,-12.872603,voor,-2.5141816,-9.514181,voor,-4.3484907,-9.098491,voor,-1.7867805,-11.28678,tegen,-3.9400804,-8.565081,tegen,-5.72438,-8.5993805,voor,-2.99629,-8.87129,tegen,-7.056562,-8.681562
580,voor,-2.6950922,-16.695093,voor,-1.3133771,-15.813377,voor,-1.3133887,-13.188389,voor,-1.9103577,-16.285358,Voor,-0.8260785,-15.326078,voor,-2.350302,-15.225302,voor,-1.5020362,-14.877036,voor,-1.9103458,-15.660346,voor,-1.3133969,-15.938397,voor,-2.5789623,-16.328962,voor,-2.8120496,-15.68705,voor,-1.701535,-13.326535,voor,-2.3503077,-17.100307,voor,-1.5020397,-14.50204,voor,-2.3503122,-14.475312
581,voor,-4.171023,-11.171023,voor,-1.5020043,-13.502005,voor,-3.6514378,-15.526438,voor,-4.0182023,-15.893203,voor,-2.1270041,-13.502005,voor,-2.017793,-12.017793,voor,-3.7732983,-15.023298,voor,-3.6513534,-14.901354,voor,-3.2880974,-15.538097,voor,-5.1309624,-16.380962,voor,-4.0182714,-15.268271,voor,-2.8126242,-14.437624,voor,-4.6355543,-13.635554,voor,-2.350282,-16.725283,voor,-4.5111084,-14.136108
582,voor,-3.530736,-14.405736,voor,-1.502025,-14.002025,voor,-2.5793078,-15.079308,voor,-4.0182047,-16.393204,voor,-2.1270032,-15.252003,voor,-2.5789704,-14.82897,voor,-3.6513803,-13.776381,voor,-2.5789776,-14.078978,voor,-4.018216,-14.518216,voor,-3.7732947,-16.773294,voor,-2.8120434,-14.812043,voor,-2.6952589,-15.320259,voor,-3.7734265,-15.398427,voor,-1.910321,-14.285321,voor,-3.6513536,-17.151354
583,voor,-4.2752857,-12.775286,voor,-2.5789618,-14.453961,voor,-3.7734962,-15.523496,voor,-3.8956027,-18.145603,voor,-2.8120263,-14.812026,voor,-4.6348147,-16.884815,voor,-3.288113,-17.663113,voor,-3.2881274,-17.038128,voor,-3.8956227,-14.020622,voor,-4.387557,-15.262557,voor,-4.2642813,-16.139282,voor,-3.4088838,-15.658884,voor,-4.387914,-14.637914,voor,-3.1680627,-17.168062,voor,-4.264231,-17.01423
584,voor,-3.4087088,-17.658709,Voor,-0.82606876,-15.826069,voor,-0.974203,-14.099203,voor,-2.1270394,-17.127039,voor,-0.8260529,-17.451054,voor,-1.313388,-16.313389,voor,-1.9103018,-16.410301,voor,-1.1370053,-16.387005,Voor,-0.8260898,-16.32609,voor,-1.1369972,-16.636997,voor,-2.5789752,-17.328976,voor,-2.578977,-15.578978,voor,-1.9103035,-14.785303,Voor,-0.8260948,-15.701095,voor,-1.502043,-15.627043
585,voor,-1.3134788,-15.938478,voor,-0.69325775,-13.693257,voor,-0.6933172,-10.943317,voor,-0.97424555,-14.224245,Voor,-0.9742065,-14.099207,voor,-0.9742092,-12.724209,voor,-1.3133619,-14.063362,voor,-1.3133938,-13.938394,voor,-0.693285,-13.943285,voor,-0.82608664,-13.326087,Voor,-1.1369995,-13.511999,voor,-0.69338286,-16.318382,voor,-1.3134458,-16.563446,voor,-0.69330543,-12.568305,voor,-1.7015352,-12.451535
586,tegen,-5.7295713,-9.104571,voor,-3.5344198,-13.15942,voor,-4.769841,-12.394841,voor,-5.007319,-14.882319,voor,-3.896304,-14.771304,voor,-4.1571255,-12.157125,voor,-4.390351,-14.26535,voor,-4.9008317,-11.650832,voor,-4.5163164,-13.391316,voor,-5.3341722,-10.709172,voor,-5.2577744,-10.007774,voor,-3.4226546,-12.172654,voor,-5.009756,-9.884756,voor,-4.6368113,-13.761811,voor,-4.540907,-11.540907
587,voor,-5.851964,-10.351964,voor,-3.9002085,-13.525208,voor,-5.4281535,-11.803154,voor,-5.383285,-13.633285,voor,-5.5048256,-15.004826,voor,-5.0209265,-12.645926,voor,-5.636239,-13.761239,voor,-5.38491,-13.384911,voor,-5.13623,-13.38623,voor,-6.160879,-11.910879,voor,-5.6550355,-11.655036,voor,-5.166426,-10.541427,voor,-5.895867,-10.645866,voor,-4.88526,-13.385261,voor,-6.2061296,-11.081129
588,voor,-5.3833117,-13.633311,voor,-3.048646,-16.048645,voor,-3.0487666,-16.048767,voor,-4.0182123,-16.893211,voor,-0.97420263,-15.224203,voor,-3.2881212,-17.538122,voor,-4.0182066,-18.018206,voor,-3.2881234,-16.913124,voor,-3.5298066,-16.154806,voor,-4.7586513,-17.258652,voor,-3.7733097,-15.89831,voor,-3.5299404,-15.529941,voor,-4.8827,-16.6327,voor,-2.127016,-14.502016,voor,-3.0486584,-17.548658
589,voor,-4.7346516,-9.734652,voor,-4.018597,-14.893597,voor,-3.2900856,-13.540086,voor,-4.882654,-17.507654,voor,-3.40885,-15.15885,voor,-3.1683269,-15.168327,voor,-2.8138044,-14.313805,voor,-3.288581,-14.663581,voor,-3.773812,-14.648812,voor,-5.2556624,-14.755662,voor,-5.23574,-7.73574,voor,-3.0611234,-12.186123,voor,-5.0128217,-11.762822,voor,-4.018349,-14.768349,voor,-5.1325164,-13.507517
590,voor,-2.4691293,-14.34413,voor,-1.1370578,-16.637058,voor,-1.714524,-13.089524,voor,-1.5024412,-15.252441,voor,-2.4663756,-14.091375,Voor,-0.8268159,-15.576816,voor,-2.0295277,-13.654528,voor,-0.82616466,-16.201164,voor,-1.3137095,-15.813709,voor,-4.388894,-14.513894,voor,-1.1370499,-16.63705,voor,-1.1446979,-13.394698,voor,-1.4204506,-13.04545,voor,-1.704926,-13.8299265,voor,-1.5034542,-14.628454
591,voor,-3.1272,-11.3772,voor,-0.8286998,-14.3287,voor,-2.1897237,-9.814724,voor,-1.9134768,-13.288477,voor,-1.5112324,-13.261232,voor,-3.0570185,-10.182018,voor,-2.205987,-11.455987,voor,-1.7029833,-14.077983,voor,-1.1412905,-13.516291,voor,-2.8130496,-14.438049,voor,-2.2527878,-12.752788,voor,-1.751082,-9.876081,voor,-2.491842,-11.616842,voor,-1.1476799,-13.02268,voor,-2.0445132,-11.544514
592,voor,-3.9726934,-10.597693,voor,-3.0486596,-12.923659,voor,-2.5799913,-14.829991,voor,-3.4087217,-16.908722,voor,-2.5789661,-12.578966,voor,-2.9300337,-15.555034,voor,-2.8122132,-16.312214,voor,-2.695141,-15.445141,voor,-3.5301447,-15.655145,voor,-5.00678,-16.50678,voor,-3.651607,-15.401607,voor,-3.4133022,-13.288302,voor,-3.412819,-13.787819,voor,-2.5790324,-14.579032,voor,-4.635624,-14.635624
593,voor,-2.8120584,-16.43706,voor,-1.7014945,-15.201494,voor,-1.9103231,-14.285323,voor,-1.7015468,-15.951547,voor,-1.5020307,-15.12703,voor,-1.3134224,-15.438422,voor,-2.127001,-15.502001,voor,-1.5020508,-16.00205,voor,-2.8120294,-15.81203,voor,-2.812049,-17.81205,voor,-1.5020378,-15.627038,voor,-1.3133856,-13.438386,voor,-2.812027,-15.062027,voor,-0.9742241,-15.224224,voor,-2.8120422,-15.687042
594,voor,-4.26556,-14.26556,voor,-1.9103079,-15.285308,voor,-3.288201,-15.663201,voor,-2.812041,-16.43704,voor,-2.5789545,-15.203955,voor,-3.5298197,-17.52982,voor,-3.6513476,-15.151348,voor,-3.5298085,-15.154809,voor,-3.5298076,-15.154807,voor,-3.2880983,-16.038097,voor,-3.529806,-15.279806,voor,-3.168099,-16.918098,voor,-4.882766,-15.382766,voor,-2.3502884,-13.600288,voor,-3.6513596,-14.15136
595,voor,-4.2677555,-11.0177555,voor,-1.9103235,-14.535323,voor,-2.8124928,-15.187492,voor,-3.2881126,-15.663113,voor,-1.7015014,-14.576502,voor,-3.1680822,-17.293081,voor,-3.0486612,-17.17366,voor,-3.0486596,-17.54866,voor,-3.288122,-14.163122,voor,-3.651357,-17.901358,voor,-2.9299736,-16.429974,voor,-2.4640985,-16.589098,voor,-3.6520178,-14.652018,voor,-2.3502867,-17.475286,voor,-4.1411223,-16.641123
596,voor,-4.0250697,-13.150069,voor,-2.1270123,-13.252012,voor,-2.5791862,-15.829186,voor,-4.018196,-15.518196,voor,-2.1270053,-13.627006,voor,-2.8120553,-16.437056,voor,-3.168075,-16.668076,voor,-3.048654,-17.298655,voor,-3.8956084,-17.270609,voor,-3.0486448,-14.298645,voor,-3.1680753,-16.793076,voor,-2.579337,-15.329337,voor,-4.018486,-15.268486,voor,-2.3502824,-16.600283,voor,-4.3875995,-16.5126
597,voor,-2.4700968,-11.345097,voor,-1.3173432,-13.817344,voor,-2.1718242,-12.171824,voor,-3.4127247,-13.6627245,voor,-1.9115727,-14.661572,voor,-3.3074327,-12.307433,voor,-2.5987153,-12.848716,voor,-1.807041,-14.307041,voor,-1.9293078,-12.429308,voor,-2.812299,-15.687299,voor,-2.2535985,-12.128598,voor,-1.5302408,-12.155241,voor,-2.74296,-11.61796,voor,-2.822192,-12.822192,voor,-2.9358225,-13.5608225
598,tegen,-5.8585424,-9.233542,voor,-2.8120213,-14.812021,voor,-3.6520138,-14.902014,voor,-3.0486526,-15.298653,voor,-2.5789485,-14.953949,voor,-2.5789673,-16.703968,voor,-3.2880974,-17.538097,voor,-3.2881012,-17.663101,voor,-3.0486467,-15.423647,voor,-3.0486407,-14.42364,voor,-2.3502965,-13.225296,voor,-3.1681926,-16.043192,voor,-3.6517928,-15.276793,voor,-2.3502777,-16.600277,voor,-4.0182185,-16.143219
599,voor,-2.8129156,-15.187916,voor,-1.9103191,-13.410319,voor,-2.6950698,-16.82007,voor,-2.5789995,-17.704,voor,-1.9103267,-14.035327,voor,-1.3134142,-16.688414,voor,-2.3503015,-12.725302,voor,-2.5789683,-14.203968,voor,-2.1270258,-13.627026,voor,-2.8120396,-15.062039,voor,-1.9103543,-12.160355,voor,-2.3504162,-16.225416,voor,-3.5299406,-16.279942,voor,-2.350288,-16.975288,voor,-3.4087338,-16.658733
600,voor,-4.02019,-14.270189,voor,-3.288118,-17.288118,voor,-2.9301164,-15.930117,voor,-3.5298083,-15.279808,voor,-3.0486524,-15.423653,voor,-2.695047,-16.695047,voor,-3.4087114,-14.158711,voor,-3.168089,-17.168089,voor,-2.3503108,-14.22531,voor,-4.018204,-17.393204,voor,-3.0486922,-16.673693,voor,-2.9301093,-15.680109,voor,-3.7734554,-15.648456,voor,-2.8120506,-16.56205,voor,-4.141103,-16.891104
601,voor,-3.288464,-15.788465,voor,-1.5020239,-13.002024,voor,-2.695166,-16.070166,voor,-3.2881107,-18.16311,voor,-2.3502858,-14.100286,voor,-1.3133638,-12.563364,voor,-3.4087203,-17.28372,voor,-3.5298216,-17.279821,voor,-3.0486577,-14.048657,voor,-2.350272,-13.850272,voor,-3.5298135,-14.779814,voor,-2.9301295,-15.805129,voor,-4.0182548,-16.393255,voor,-1.7015191,-16.451519,voor,-4.0182357,-16.768236
602,voor,-4.1592603,-12.53426,voor,-2.9301836,-15.680183,voor,-2.9308555,-14.805856,voor,-3.895619,-16.645618,voor,-2.8120387,-13.937038,voor,-3.529844,-16.904844,voor,-3.1686335,-15.293633,voor,-2.8120787,-16.687078,voor,-3.0486722,-13.048673,voor,-3.8955925,-14.770593,voor,-4.141385,-14.641385,voor,-2.7059054,-12.455906,voor,-4.1416636,-14.516664,voor,-3.5298276,-16.904827,voor,-3.651564,-15.151564
603,voor,-2.9117117,-11.161712,voor,-1.7015318,-12.076531,voor,-2.604707,-11.979707,voor,-2.9299936,-16.679993,voor,-2.5789702,-12.57897,voor,-2.3503344,-16.475334,voor,-2.3503847,-16.350386,voor,-2.1270223,-17.627022,voor,-2.1270242,-13.252024,voor,-2.5789814,-17.078981,voor,-1.7015407,-11.951541,voor,-1.8055339,-15.180533,voor,-3.1700592,-14.045059,voor,-2.5789957,-16.953995,voor,-3.7734694,-15.64847
604,voor,-3.681017,-11.681017,voor,-2.1269982,-14.376998,voor,-3.288729,-14.663729,voor,-3.0486503,-15.423651,voor,-2.1270075,-14.1270075,voor,-2.6950285,-16.945028,voor,-2.812054,-13.437054,voor,-2.5789628,-14.328963,voor,-2.8120482,-13.937048,voor,-3.6513524,-14.901352,voor,-3.7733123,-17.273312,voor,-3.1685054,-14.918506,voor,-3.4097552,-14.534755,voor,-2.5789552,-16.828955,voor,-4.1411285,-16.141129
605,voor,-4.5221267,-9.147126,voor,-1.5020096,-13.377009,voor,-2.1270773,-15.627077,voor,-2.8120403,-17.18704,voor,-1.9103036,-14.910304,voor,-2.350301,-12.975301,voor,-3.2881,-14.7881,voor,-3.048653,-16.048653,voor,-2.9299994,-13.054999,voor,-2.8120255,-15.687025,voor,-2.3502975,-13.600298,voor,-3.292142,-12.917142,voor,-3.9334795,-10.683479,voor,-1.9103051,-14.035305,voor,-4.0182414,-16.143242
606,tegen,-5.736829,-9.236829,voor,-3.7666638,-10.516664,tegen,-4.885371,-9.010371,voor,-3.0724466,-12.072447,voor,-3.978482,-10.103482,voor,-4.515876,-10.515876,voor,-3.4491808,-10.699181,voor,-3.4274278,-12.177428,voor,-4.4079514,-9.282951,voor,-2.961947,-11.836947,voor,-3.1901183,-11.940119,tegen,-4.4119415,-8.911942,tegen,-5.4042,-8.9042,voor,-2.987114,-9.737114,voor,-3.8468726,-9.971872
607,voor,-3.899766,-13.649766,voor,-3.0486524,-17.798653,voor,-3.1681836,-16.168184,voor,-3.6513638,-17.526363,voor,-2.5789652,-14.828965,voor,-2.8120685,-16.812069,voor,-3.4087079,-17.533709,voor,-2.8120575,-17.437057,voor,-2.5789783,-14.578979,voor,-3.8955927,-15.520593,voor,-3.1680882,-13.543088,voor,-3.04884,-15.7988405,voor,-4.264483,-15.3894825,voor,-3.0486593,-17.173658,voor,-4.141137,-16.391138
608,voor,-3.7743623,-14.399363,voor,-2.5789628,-15.453962,voor,-3.2881405,-16.788141,voor,-3.529812,-16.154812,voor,-2.3502684,-15.100268,voor,-2.5789802,-13.82898,voor,-2.5789692,-13.953969,voor,-3.0486503,-17.67365,voor,-3.0486605,-14.54866,voor,-3.0486538,-16.298655,voor,-2.8120432,-14.312043,voor,-2.4640715,-16.714071,voor,-3.6514008,-15.776401,voor,-2.5789597,-17.20396,voor,-3.5298223,-14.029822
609,voor,-3.210052,-9.710052,voor,-1.8052784,-15.180279,voor,-2.2467065,-12.871706,voor,-1.910401,-15.785401,voor,-1.5021029,-10.502103,voor,-2.3525004,-13.8525,voor,-2.9319117,-14.306911,voor,-2.2379441,-15.862944,voor,-1.9105365,-9.660537,voor,-3.651567,-15.901567,voor,-2.6980014,-13.698002,voor,-2.2575336,-12.007533,voor,-3.1846323,-11.934632,voor,-2.4641016,-14.714102,voor,-2.9305854,-14.555586
610,tegen,-9.266848,-8.891848,tegen,-6.10183,-8.35183,tegen,-9.75962,-9.25962,tegen,-6.636221,-8.761221,tegen,-5.8928576,-8.267858,tegen,-8.277384,-8.402384,tegen,-7.160637,-8.910637,tegen,-9.395902,-8.270902,tegen,-8.024579,-8.399579,tegen,-7.2101398,-8.08514,tegen,-7.586291,-8.211291,tegen,-8.26568,-8.51568,tegen,-11.381678,-8.881678,tegen,-6.492784,-7.742784,tegen,-10.01183,-8.88683
611,voor,-4.3877835,-16.012783,voor,-3.0486314,-16.798632,voor,-4.264209,-17.76421,voor,-2.578953,-15.953953,voor,-2.578944,-16.328943,voor,-3.6513495,-16.02635,voor,-3.2880924,-15.663093,voor,-4.1410766,-16.641077,voor,-4.0181947,-16.768194,voor,-4.511081,-17.636082,voor,-4.387545,-16.387545,voor,-3.895596,-15.0205965,voor,-3.8956034,-17.395603,voor,-3.0486357,-15.6736355,voor,-5.1309624,-16.755962
612,tegen,-5.1893706,-9.064371,voor,-2.8120623,-16.562061,voor,-3.292027,-13.292027,voor,-3.895615,-17.020615,voor,-3.1680534,-13.918054,voor,-4.141675,-14.641675,voor,-3.5301585,-15.530159,voor,-2.6950586,-15.695059,voor,-3.409215,-15.159215,voor,-3.651361,-17.026361,voor,-3.2881918,-15.913192,voor,-3.1712632,-13.421263,voor,-4.1644187,-11.914419,voor,-3.651377,-16.901377,voor,-4.7591634,-14.884164
613,voor,-3.5375748,-13.162575,voor,-2.3502858,-14.725286,voor,-2.9300497,-16.30505,voor,-1.7015213,-14.701521,voor,-2.3502862,-14.3502865,voor,-2.3503115,-13.850311,voor,-3.2881093,-17.413109,voor,-2.812041,-17.68704,voor,-2.8120563,-13.812057,voor,-2.5789666,-15.203966,voor,-3.1681094,-16.79311,voor,-2.4641325,-16.214132,voor,-3.5298502,-16.52985,voor,-1.5020516,-13.127051,voor,-4.018287,-15.768287
