,id,category
2416,2022D53940,"[""Economie & Financiën"", ""Buitenlands Beleid"", ""Technologie""]"
2417,2022D53929,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
2418,2022D53949,"[""Economie & Financiën""]"
2419,2022D53926,"[""Milieu en Natuur"", ""Zorg en Gezondheid""]"
2420,2022D53925,"[""Milieu en Natuur""]"
2421,2022D53924,"[""Economie & Financiën"", ""Verkeer en Vervoer"", ""Milieu en Natuur""]"
2422,2022D53931,"[""Economie & Financiën"", ""Technologie""]"
2423,2022D53898,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2424,2022D53897,"[""Buitenlands Beleid""]"
2425,2022D53656,"[""Onderwijs, Cultuur en Wetenschap""]"
2426,2022D53902,"[""Economie & Financiën""]"
2427,2022D53903,"[""Buitenlands Beleid"",""Veiligheid en Justitie""]"
2428,2022D53901,"[""Buitenlands Beleid""]"
2429,2022D53885,"[""Buitenlands Beleid""]"
2430,2022D53889,"[""Buitenlands Beleid""]"
2431,2022D53886,"[""Buitenlands Beleid""]"
2432,2022D53884,"[""Buitenlands Beleid""]"
2433,2022D52745,"[""Milieu en Natuur""]"
2434,2022D52763,"[""Milieu en Natuur""]"
2435,2022D52666,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2436,2022D52796,"[""Milieu en Natuur""]"
2437,2022D52995,"[""Technologie""]"
2438,2022D53012,"[""Buitenlands Beleid""]"
2439,2022D53032,"[""Buitenlands Beleid""]"
2440,2022D53010,"[""Buitenlands Beleid""]"
2441,2022D53009,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2442,2022D53015,"[""Buitenlands Beleid""]"
2443,2022D53031,"[""Buitenlands Beleid""]"
2444,2022D52987,"[""Veiligheid en Justitie""]"
2445,2022D52859,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2446,2022D52858,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2447,2022D52983,"[""Onderwijs, Cultuur en Wetenschap""]"
2448,2022D52861,"[""Milieu en Natuur""]"
2449,2022D52981,"[""Onderwijs, Cultuur en Wetenschap"", ""Technologie""]"
2450,2022D52843,"[""Milieu en Natuur""]"
2451,2022D52842,"[""Milieu en Natuur""]"
2452,2022D52841,"[""Milieu en Natuur""]"
2453,2022D52845,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2454,2022D52838,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2455,2022D52798,"[""Zorg en Gezondheid""]"
2456,2022D52805,"[""Buitenlands Beleid""]"
2457,2022D52804,"[""Zorg en Gezondheid""]"
2458,2022D52793,"[""Milieu en Natuur""]"
2459,2022D52806,"[""Zorg en Gezondheid""]"
2460,2022D52803,"[""Buitenlands Beleid""]"
2461,2022D52762,"[""Technologie""]"
2462,2022D52792,"[""Zorg en Gezondheid""]"
2463,2022D52769,"[""Economie & Financiën"", ""Milieu en Natuur"", ""Verkeer en Vervoer""]"
2464,2022D52765,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2465,2022D52764,"[""Milieu en Natuur""]"
2466,2022D52766,"[""Milieu en Natuur""]"
2467,2022D52761,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2468,2022D52708,"[""Economie & Financiën""]"
2469,2022D52734,"[""Milieu en Natuur""]"
2470,2022D52746,"[""Milieu en Natuur""]"
2471,2022D52699,"[""Economie & Financiën""]"
2472,2022D52732,"[""Milieu en Natuur""]"
2473,2022D52422,"[""Economie & Financiën""]"
2474,2022D52615,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2475,2022D52435,"[""Veiligheid en Justitie""]"
2476,2022D52654,"[""Milieu en Natuur""]"
2477,2022D52664,"[""Milieu en Natuur"", ""Buitenlands Beleid""]"
2478,2022D52658,"[""Buitenlands Beleid""]"
2479,2022D52657,"[""Technologie"", ""Milieu en Natuur""]"
2480,2022D52662,"[""Milieu en Natuur""]"
2481,2022D52661,"[""Milieu en Natuur""]"
2482,2022D52437,"[""Economie & Financiën""]"
2483,2022D52653,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2484,2022D52436,"[""Economie & Financiën""]"
2485,2022D52644,"[""Milieu en Natuur""]"
2486,2022D52650,"[""Milieu en Natuur""]"
2487,2022D52648,"[""Milieu en Natuur""]"
2488,2022D52647,"[""Milieu en Natuur""]"
2489,2022D52642,"[""Milieu en Natuur""]"
2490,2022D52640,"[""Milieu en Natuur""]"
2491,2022D52625,"[""Milieu en Natuur""]"
2492,2022D52632,"[""Milieu en Natuur""]"
2493,2022D52623,"[""Milieu en Natuur""]"
2494,2022D52614,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2495,2022D52606,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2496,2022D52590,"[""Milieu en Natuur""]"
2497,2022D52592,"[""Economie & Financiën""]"
2498,2022D52591,"[""Milieu en Natuur""]"
2499,2022D52445,"[""Veiligheid en Justitie""]"
2500,2022D52593,"[""Economie & Financiën"", ""Onderwijs, Cultuur en Wetenschap""]"
2501,2022D52599,"[""Zorg en Gezondheid""]"
2502,2022D52420,"[""Veiligheid en Justitie""]"
2503,2022D52402,"[""Veiligheid en Justitie""]"
2504,2022D52378,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2505,2022D52400,"[""Veiligheid en Justitie""]"
2506,2022D52404,"[""Veiligheid en Justitie"", ""Onderwijs, Cultuur en Wetenschap""]"
2507,2022D52381,"[""Buitenlands Beleid""]"
2508,2022D52380,"[""Buitenlands Beleid""]"
2509,2022D52373,"[""Immigratie, Asiel en Integratie""]"
2510,2022D51146,"[""Milieu en Natuur""]"
2511,2022D51928,"[""Milieu en Natuur""]"
2512,2022D52354,"[""Milieu en Natuur""]"
2513,2022D52355,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2514,2022D52343,"[""Economie & Financiën""]"
2515,2022D52342,"[""Veiligheid en Justitie""]"
2516,2022D51838,"[""Economie & Financiën""]"
2517,2022D51834,"[""Onderwijs, Cultuur en Wetenschap""]"
2518,2022D51846,"[""Gendertoets bij beleid en regelgeving""]"
2519,2022D51831,"[""Onderwijs, Cultuur en Wetenschap""]"
2520,2022D51835,"[""Onderwijs, Cultuur en Wetenschap""]"
2521,2022D51250,"[""Onderwijs, Cultuur en Wetenschap""]"
2522,2022D51021,"[""Economie & Financiën""]"
2523,2022D51352,"[""Verkeer en Vervoer""]"
2524,2022D51353,"[""Verkeer en Vervoer""]"
2525,2022D51351,"[""Verkeer en Vervoer""]"
2526,2022D51336,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
2527,2022D51354,"[""Verkeer en Vervoer""]"
2528,2022D51334,"[""Verkeer en Vervoer"", ""Milieu en Natuur""]"
2529,2022D51335,"[""Milieu en Natuur""]"
2530,2022D51049,"[""Economie & Financiën""]"
2531,2022D51043,"[""Economie & Financiën""]"
2532,2022D51033,"[""Verkeer en Vervoer""]"
2533,2022D51038,"[""Economie & Financiën""]"
2534,2022D51034,"[""Economie & Financiën""]"
2535,2022D51348,"[""Verkeer en Vervoer""]"
2536,2022D51350,"[""Verkeer en Vervoer""]"
2537,2022D51349,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
2538,2022D51347,"[""Economie & Financiën""]"
2539,2022D51331,"[""Milieu en Natuur""]"
2540,2022D51337,"[""Veiligheid en Justitie"", ""Verkeer en Vervoer""]"
2541,2022D51330,"[""Milieu en Natuur""]"
2542,2022D51339,"[""Verkeer en Vervoer""]"
2543,2022D51321,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
2544,2022D51297,"[""Verkeer en Vervoer""]"
2545,2022D51308,"[""Verkeer en Vervoer""]"
2546,2022D51279,"[""Economie & Financiën""]"
2547,2022D51280,"[""Zorg en Gezondheid""]"
2548,2022D51278,"[""Economie & Financiën""]"
2549,2022D51306,"[""Milieu en Natuur""]"
2550,2022D51282,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2551,2022D51304,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
2552,2022D51296,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
2553,2022D51276,"[""Economie & Financiën""]"
2554,2022D51305,"[""Milieu en Natuur"", ""Buitenlands Beleid""]"
2555,2022D51298,"[""Verkeer en Vervoer""]"
2556,2022D51311,"[""Milieu en Natuur""]"
2557,2022D51267,"[""Economie & Financiën""]"
2558,2022D51271,"[""Werk en Inkomen""]"
2559,2022D51260,"[""Economie & Financiën""]"
2560,2022D51252,"[""Immigratie, Asiel en Integratie"", ""Buitenlands Beleid""]"
2561,2022D51240,"[""Economie & Financiën""]"
2562,2022D51226,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
2563,2022D51238,"[""Economie & Financiën""]"
2564,2022D51237,"[""Economie & Financiën""]"
2565,2022D51225,"[""Buitenlands Beleid""]"
2566,2022D51239,"[""Economie & Financiën""]"
2567,2022D51228,"[""Economie & Financiën""]"
2568,2022D51223,"[""Immigratie, Asiel en Integratie""]"
2569,2022D51222,"[""Economie & Financiën""]"
2570,2022D51219,"[""Economie & Financiën""]"
2571,2022D51216,"[""Economie & Financiën"", ""Zorg en Gezondheid""]"
2572,2022D51016,"[""Economie & Financiën""]"
2573,2022D51217,"[""Economie & Financiën""]"
2574,2022D51220,"[""Economie & Financiën""]"
2575,2022D51005,"[""Milieu en Natuur""]"
2576,2022D51224,"[""Immigratie, Asiel en Integratie""]"
2577,2022D51218,"[""Economie & Financiën""]"
2578,2022D50969,"[""Milieu en Natuur""]"
2579,2022D50977,"[""Economie & Financiën""]"
2580,2022D50979,"[""Economie & Financiën""]"
2581,2022D50980,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2582,2022D50968,"[""Milieu en Natuur""]"
2583,2022D50978,"[""Veiligheid en Justitie""]"
2584,2022D50976,"[]"
2585,2022D50970,"[""Milieu en Natuur""]"
2586,2022D50974,"[""Zorg en Gezondheid""]"
2587,2022D50962,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2588,2022D50955,"[""Milieu en Natuur""]"
2589,2022D50954,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2590,2022D50964,"[""Milieu en Natuur""]"
2591,2022D50967,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2592,2022D50948,"[""Milieu en Natuur""]"
2593,2022D50849,"[""Technologie""]"
2594,2022D50949,"[""Immigratie, Asiel en Integratie""]"
2595,2022D50947,"[""Milieu en Natuur""]"
2596,2022D49324,"[""Economie & Financiën""]"
2597,2022D50273,"[""Buitenlands Beleid""]"
2598,2022D50337,"[""Economie & Financiën"",""Buitenlands Beleid""]"
2599,2022D50267,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2600,2022D48800,"[""Technologie"", ""Economie & Financiën""]"
2601,2022D49797,"[""Technologie""]"
2602,2022D49336,"[""Milieu en Natuur""]"
2603,2022D50499,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
2604,2022D50510,"[""Zorg en Gezondheid""]"
2605,2022D50455,"[""Verkeer en Vervoer"", ""Economie & Financiën""]"
2606,2022D50474,"[""Verkeer en Vervoer""]"
2607,2022D50476,"[""Verkeer en Vervoer""]"
2608,2022D50475,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
2609,2022D50462,"[""Verkeer en Vervoer""]"
2610,2022D50466,"[""Verkeer en Vervoer"", ""Buitenlands Beleid""]"
2611,2022D50465,"[""Verkeer en Vervoer""]"
2612,2022D50453,"[""Verkeer en Vervoer""]"
2613,2022D50454,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
2614,2022D50459,"[""Verkeer en Vervoer""]"
2615,2022D50452,"[""Verkeer en Vervoer"", ""Economie & Financiën""]"
2616,2022D50349,"[""Economie & Financiën""]"
2617,2022D49959,"[""Onderwijs, Cultuur en Wetenschap""]"
2618,2022D49971,"[""Onderwijs, Cultuur en Wetenschap""]"
2619,2022D49962,"[""Economie & Financiën""]"
2620,2022D49963,"[""Onderwijs, Cultuur en Wetenschap""]"
2621,2022D49957,"[""Onderwijs, Cultuur en Wetenschap""]"
2622,2022D49931,"[""Onderwijs, Cultuur en Wetenschap"", ""Economie & Financiën""]"
2623,2022D49944,"[""Onderwijs, Cultuur en Wetenschap""]"
2624,2022D49919,"[""Onderwijs, Cultuur en Wetenschap""]"
2625,2022D49921,"[""Onderwijs, Cultuur en Wetenschap""]"
2626,2022D49920,"[""Onderwijs, Cultuur en Wetenschap""]"
2627,2022D49916,"[""Onderwijs, Cultuur en Wetenschap""]"
2628,2022D49777,"[""Buitenlands Beleid""]"
2629,2022D49768,"[""Buitenlands Beleid""]"
2630,2022D49769,"[""Immigratie, Asiel en Integratie""]"
2631,2022D49778,"[""Buitenlands Beleid"", ""Economie & Financiën""]"
2632,2022D49779,"[""Buitenlands Beleid""]"
2633,2022D49780,"[""Buitenlands Beleid"", ""Veiligheid en Justitie""]"
2634,2022D49729,"[""Buitenlands Beleid""]"
2635,2022D49759,"[""Buitenlands Beleid""]"
2636,2022D49755,"[""Buitenlands Beleid""]"
2637,2022D49745,"[""Buitenlands Beleid""]"
2638,2022D49731,"[""Buitenlands Beleid""]"
2639,2022D49746,"[""Buitenlands Beleid""]"
2640,2022D49765,"[""Buitenlands Beleid"", ""Economie & Financiën""]"
2641,2022D49617,"[""Milieu en Natuur""]"
2642,2022D49585,"[""Economie & Financiën""]"
2643,2022D49607,"[""Milieu en Natuur""]"
2644,2022D49618,"[""Economie & Financiën""]"
2645,2022D49624,"[""Economie & Financiën""]"
2646,2022D49619,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2647,2022D49625,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2648,2022D49614,"[""Milieu en Natuur""]"
2649,2022D49613,"[""Milieu en Natuur""]"
2650,2022D49623,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2651,2022D49621,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2652,2022D49616,"[""Milieu en Natuur""]"
2653,2022D49615,"[""Milieu en Natuur""]"
2654,2022D49626,"[""Economie & Financiën""]"
2655,2022D49610,"[""Technologie""]"
2656,2022D49604,"[""Milieu en Natuur""]"
2657,2022D49606,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2658,2022D49603,"[""Milieu en Natuur""]"
2659,2022D49595,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2660,2022D49598,"[""Economie & Financiën""]"
2661,2022D49597,"[""Economie & Financiën"", ""Milieu en Natuur""]"
2662,2022D49587,"[""Milieu en Natuur""]"
2663,2022D49586,"[""Technologie"", ""Economie & Financiën""]"
2664,2022D49588,"[""Economie & Financiën""]"
2665,2022D49579,"[""Economie & Financiën""]"
2666,2022D49577,"[""Milieu en Natuur""]"
2667,2022D49576,"[""Milieu en Natuur"", ""Economie & Financiën""]"
2668,2022D49578,"[""Milieu en Natuur""]"
2669,2022D49575,"[""Onderwijs, Cultuur en Wetenschap"", ""Milieu en Natuur""]"
2670,2022D49572,"[""Economie & Financiën""]"
2671,2022D49571,"[""Economie & Financiën""]"
2672,2022D49566,"[""Economie & Financiën""]"
2673,2022D49567,"[""Economie & Financiën""]"
2674,2022D49562,"[""Buitenlands Beleid""]"
2675,2022D49568,"[""Economie & Financiën""]"
2676,2022D49402,"[""Milieu en Natuur""]"
2677,2022D49413,"[""Economie & Financiën""]"
2678,2022D49401,"[""Milieu en Natuur""]"
2679,2022D49417,"[""Economie & Financiën""]"
2680,2022D49416,"[""Milieu en Natuur""]"
2681,2022D49412,"[""Economie & Financiën""]"
2682,2022D48822,"[""Immigratie, Asiel en Integratie"", ""Economie & Financiën""]"
2683,2022D48046,"[""Economie & Financiën""]"
2684,2022D49112,"[""Veiligheid en Justitie""]"
2685,2022D48081,"[""Immigratie, Asiel en Integratie""]"
2686,2022D48048,"[""Immigratie, Asiel en Integratie""]"
2687,2022D49038,"[""Onderwijs, Cultuur en Wetenschap""]"
2688,2022D48886,"[""Milieu en Natuur""]"
2689,2022D48892,"[""Milieu en Natuur""]"
2690,2022D48878,"[""Milieu en Natuur"", ""Buitenlands Beleid""]"
2691,2022D48883,"[""Milieu en Natuur""]"
2692,2022D48908,"[""Milieu en Natuur""]"
2693,2022D48895,"[""Milieu en Natuur""]"
2694,2022D48909,"[""Milieu en Natuur""]"
2695,2022D48894,"[""Milieu en Natuur""]"
2696,2022D48893,"[""Milieu en Natuur""]"
2697,2022D48940,"[""Zorg en Gezondheid""]"
2698,2022D48936,"[""Economie & Financiën""]"
2699,2022D48942,"[""Zorg en Gezondheid""]"
2700,2022D48941,"[""Economie & Financiën""]"
