,gpt4o_mini_rechts,gpt4o_mini_rechts_voor_lprob,gpt4o_mini_rechts_tegen_lprob,gpt4o_mini_centristisch,gpt4o_mini_centristisch_voor_lprob,gpt4o_mini_centristisch_tegen_lprob
1891,tegen,-7.502235,-0.002234713,voor,-0.038100246,-13.1631
1892,tegen,-6.627569,-0.0025693565,voor,-0.048656404,-11.048656
1893,tegen,-3.1687586,-0.04375872,voor,-0.3914248,-1.1414248
1894,tegen,-9.750863,-0.00086298434,tegen,-0.82977974,-0.57977974
1895,tegen,-1.2289336,-0.35393357,tegen,-7.6265435,-0.0015435495
1896,voor,-0.20499639,-1.7049963,voor,-0.01422462,-10.639225
1897,tegen,-6.877698,-0.0026979975,voor,-0.029893963,-9.404894
1898,tegen,-11.875734,-0.0007342241,voor,-0.078957096,-13.453958
1899,tegen,-1.3162574,-0.3162574,voor,-0.019368192,-6.769368
1900,voor,-0.0789658,-12.078966,voor,-0.021757953,-6.771758
1901,tegen,-4.2649035,-0.0149036655,voor,-0.020609159,-10.770609
1902,tegen,-4.636094,-0.011093919,voor,-0.029817142,-10.779818
1903,voor,-0.26266304,-1.512663,voor,-0.25204918,-12.252049
1904,tegen,-3.7745895,-0.02458949,voor,-0.049390115,-7.2993903
1905,tegen,-7.625952,-0.0009515985,voor,-0.0099345725,-8.884934
1906,tegen,-1.4103329,-0.28533295,voor,-0.038093127,-12.413094
1907,tegen,-4.1421256,-0.017125577,voor,-0.033791617,-9.408792
1908,tegen,-4.6389885,-0.013988725,voor,-0.028040286,-6.4030404
1909,tegen,-12.753295,-0.0032952284,tegen,-3.1699908,-0.04499083
1910,tegen,-6.377149,-0.0021490732,voor,-0.10029584,-13.600296
1911,tegen,-15.001434,-0.0014339206,tegen,-6.003436,-0.0034358962
1912,tegen,-7.7521105,-0.0021105283,voor,-0.009569909,-5.88457
1913,tegen,-5.8785024,-0.003502192,voor,-0.026606219,-8.276607
1914,tegen,-14.37627,-0.0012702319,voor,-0.014209111,-11.264209
1915,tegen,-1.8094486,-0.1844486,voor,-0.038116425,-10.788116
1916,tegen,-4.392801,-0.017800678,voor,-0.13623634,-2.1362364
1917,tegen,-7.1273165,-0.0023164297,voor,-0.06210527,-9.812105
1918,tegen,-6.7522388,-0.002238874,voor,-0.03836448,-8.288364
1919,tegen,-7.3761525,-0.0011527209,voor,-0.10029994,-11.6003
1920,tegen,-11.375659,-0.00065894244,voor,-0.023370797,-5.8983707
1921,tegen,-11.00104,-0.0010400752,voor,-0.02108352,-7.6460834
1922,tegen,-2.8144262,-0.06442608,voor,-0.018327162,-9.018327
1923,tegen,-2.4650178,-0.0900177,voor,-0.20152989,-13.0765295
1924,tegen,-1.806668,-0.181668,voor,-0.16031104,-11.910311
1925,tegen,-8.376055,-0.0010546034,voor,-0.16033939,-14.910339
1926,tegen,-7.7512155,-0.0012154751,voor,-0.011990696,-6.1369905
1927,voor,-0.00503071,-7.8800306,voor,-0.014229676,-10.63923
1928,tegen,-10.000445,-0.00044556602,voor,-0.038222797,-9.038223
1929,tegen,-9.00065,-0.00065024424,tegen,-7.87576,-0.00075995753
1930,tegen,-3.3030457,-0.05304586,voor,-0.19584882,-1.8208488
1931,tegen,-10.501648,-0.001647684,voor,-0.014295136,-9.389296
1932,tegen,-9.125399,-0.00039861441,voor,-0.12701052,-13.37701
1933,tegen,-11.876827,-0.0018267885,tegen,-3.6527336,-0.027733652
1934,tegen,-5.1319838,-0.006983896,voor,-0.06205967,-10.687059
1935,tegen,-6.377905,-0.0029047278,voor,-0.03382066,-9.158821
1936,voor,-0.026636284,-4.276636,voor,-0.0142667,-9.764267
1937,tegen,-7.0013204,-0.0013202388,voor,-0.038103227,-14.413103
1938,tegen,-13.126005,-0.0010047047,voor,-0.00999807,-8.509998
1939,tegen,-9.002198,-0.002197956,tegen,-9.626698,-0.0016976763
1940,voor,-0.080526635,-4.580527,voor,-0.048948526,-8.173948
1941,voor,-0.0314943,-3.6564944,voor,-0.1269914,-17.376991
1942,tegen,-14.875219,-0.00021891399,tegen,-0.90124696,-0.52624696
1943,tegen,-11.250536,-0.00053587474,tegen,-7.1264544,-0.0014542824
1944,tegen,-10.001096,-0.001096046,voor,-0.035643667,-3.7856436
1945,tegen,-11.132743,-0.0077427933,voor,-0.16034344,-10.660343
1946,tegen,-8.87633,-0.0013303601,tegen,-1.228624,-0.35362402
1947,tegen,-2.9358304,-0.060830463,voor,-0.021394422,-7.1463943
1948,tegen,-7.8771014,-0.0021016062,voor,-0.030944092,-5.405944
1949,tegen,-9.126976,-0.001975742,voor,-0.014262702,-6.3892627
1950,tegen,-8.002035,-0.0020353456,voor,-0.0067709107,-6.506771
1951,voor,-0.2977543,-1.4227543,voor,-0.3920972,-1.1420972
1952,tegen,-4.6360598,-0.0110598495,voor,-0.012585815,-10.262586
1953,voor,-0.64619505,-0.77119505,tegen,-14.252019,-0.0020188093
1954,voor,-0.041587945,-5.666588,tegen,-2.2393,-0.114300065
1955,tegen,-12.876153,-0.001153436,voor,-0.021010684,-5.896011
1956,voor,-0.20151663,-12.576517,voor,-0.034845468,-6.7848454
1957,tegen,-6.0031466,-0.0031464621,voor,-0.12702009,-14.50202
1958,tegen,-10.875534,-0.00053385197,voor,-0.011230905,-8.88623
1959,tegen,-3.6568644,-0.03186433,tegen,-9.501204,-0.001203685
1960,voor,-0.12765601,-2.377656,voor,-0.12763062,-2.2526307
1961,voor,-0.35468644,-1.2296865,voor,-0.029815525,-12.404816
1962,voor,-0.12701263,-11.502012,tegen,-13.876404,-0.00140416
1963,voor,-0.48477235,-4.609772,tegen,-9.876664,-0.0016644697
1964,voor,-0.40862772,-1.1586277,tegen,-13.752044,-0.002043556
1965,voor,-0.10829746,-3.1082973,tegen,-6.128734,-0.0037342836
1966,tegen,-14.876629,-0.0016285252,tegen,-10.375917,-0.0009170551
1967,tegen,-5.6291604,-0.0041605528,voor,-0.068522505,-2.8185225
1968,tegen,-3.5324686,-0.032468624,voor,-0.0337076,-11.658708
1969,voor,-0.022749428,-6.1477494,voor,-0.38698536,-13.136986
1970,tegen,-3.4149888,-0.039988685,voor,-0.10028064,-12.975281
1971,voor,-0.58648694,-0.83648694,voor,-0.12699898,-12.376999
1972,tegen,-0.98540205,-0.48540205,tegen,-1.9128418,-0.16284184
1973,tegen,-4.5135393,-0.013539347,voor,-0.029921267,-9.029922
1974,tegen,-13.875921,-0.0009214657,tegen,-11.001176,-0.0011762974
1975,tegen,-6.12959,-0.004590092,tegen,-1.3179507,-0.3179507
1976,tegen,-7.50123,-0.0012299924,voor,-0.07824114,-2.703241
1977,tegen,-1.7050242,-0.20502426,voor,-0.017583894,-6.517584
1978,tegen,-4.0302334,-0.03023347,voor,-0.07025773,-8.320258
1979,tegen,-8.751482,-0.0014821284,voor,-0.10031536,-10.475315
1980,tegen,-9.750269,-0.00026872646,voor,-0.048639372,-12.298639
1981,tegen,-14.380427,-0.0054277503,Voor,-0.47425285,-14.849253
1982,voor,-0.16037776,-9.7853775,voor,-0.023777153,-7.648777
1983,tegen,-10.629799,-0.004799038,voor,-0.47421643,-10.974216
1984,tegen,-10.250484,-0.00048405782,voor,-0.01619355,-9.016193
1985,tegen,-3.4116313,-0.03663146,voor,-0.04312582,-9.668126
1986,tegen,-10.251858,-0.0018577229,voor,-0.015016764,-7.1400166
1987,voor,-0.02497232,-4.3999724,voor,-0.062034905,-12.437035
1988,tegen,-3.5316133,-0.03161339,voor,-0.02340096,-9.273401
1989,tegen,-7.5011053,-0.0011053291,voor,-0.016515221,-4.6415153
1990,tegen,-8.875973,-0.0009724445,voor,-0.062030204,-13.93703
1991,tegen,-11.50474,-0.0047400766,voor,-0.02279359,-6.147794
1992,tegen,-5.1340075,-0.009007352,tegen,-5.5096073,-0.009607334
1993,voor,-0.061424013,-2.936424,voor,-0.12701115,-13.252011
1994,tegen,-4.637698,-0.012698117,voor,-0.1603144,-12.160315
1995,tegen,-5.1336823,-0.008682413,voor,-0.16587077,-1.9158708
1996,voor,-0.35629797,-1.231298,voor,-0.20153292,-14.451533
1997,voor,-0.08536051,-2.7103605,voor,-0.12701504,-14.752015
1998,tegen,-2.4676318,-0.092631936,voor,-0.20151383,-13.201514
1999,tegen,-4.884208,-0.009208173,voor,-0.026506035,-8.776506
2000,tegen,-4.0189147,-0.018914668,voor,-0.016255006,-8.641255
2001,tegen,-13.127302,-0.002302628,voor,-0.055988,-4.055988
2002,tegen,-8.125705,-0.00070468726,voor,-0.020640343,-10.02064
2003,tegen,-6.0046697,-0.0046694763,voor,-0.03183904,-3.7818391
2004,voor,-0.6435455,-0.7685455,voor,-0.03809302,-12.288093
2005,voor,-0.07437255,-5.449373,voor,-0.13405097,-2.2590508
2006,tegen,-4.1430464,-0.018046455,voor,-0.70033246,-0.70033246
2007,voor,-0.25347894,-6.628479,tegen,-2.7007604,-0.07576029
2008,voor,-0.06417189,-3.0641718,voor,-0.1603281,-13.160328
2009,voor,-0.16038994,-9.28539,tegen,-9.625887,-0.00088727986
2010,tegen,-2.710368,-0.08536795,voor,-0.25204724,-10.877048
2011,voor,-0.316448,-5.816448,tegen,-8.876587,-0.001587343
2012,tegen,-5.5050025,-0.0050027207,voor,-0.014238137,-10.514238
2013,voor,-0.034723423,-6.9097233,voor,-0.010289552,-7.6352897
2014,tegen,-6.627672,-0.0026720918,tegen,-2.9315383,-0.05653824
2015,tegen,-6.7528276,-0.0028278197,voor,-0.023782387,-7.6487823
2016,tegen,-7.878375,-0.0033749575,voor,-0.10029261,-12.350292
2017,voor,-0.31336403,-15.063364,voor,-0.023369635,-9.52337
2018,tegen,-10.62609,-0.0010902123,voor,-0.3133716,-15.563372
2019,voor,-0.23193717,-1.6069372,voor,-0.038103,-13.538103
2020,voor,-0.60985893,-0.85985893,tegen,-4.637012,-0.0120119015
2021,tegen,-8.627046,-0.0020455788,voor,-0.007061785,-8.132062
2022,tegen,-8.126934,-0.0019337547,voor,-0.027342126,-5.5273423
2023,voor,-0.1603078,-18.160307,voor,-0.07895379,-14.453954
2024,voor,-0.022752449,-4.7727523,voor,-0.07896668,-14.453967
2025,tegen,-6.752827,-0.0028271044,voor,-0.16034284,-10.160343
2026,tegen,-13.000648,-0.00064738706,voor,-0.10027762,-12.975278
2027,tegen,-8.127933,-0.0029330067,voor,-0.030447176,-7.405447
2028,tegen,-14.504245,-0.0042446046,voor,-0.07023273,-8.445232
2029,tegen,-12.126652,-0.0016518525,voor,-0.014761794,-6.139762
2030,tegen,-3.5318065,-0.03180636,voor,-0.16031317,-13.035314
2031,tegen,-2.8136508,-0.06365076,voor,-0.0069126296,-8.756912
2032,tegen,-12.378318,-0.0033178076,voor,-0.023451842,-8.773452
2033,tegen,-9.375335,-0.00033498902,voor,-0.016089974,-11.01609
2034,tegen,-13.877601,-0.002600984,voor,-0.018298602,-9.268298
2035,tegen,-9.875641,-0.00064059976,voor,-0.2015101,-16.45151
2036,tegen,-14.128314,-0.0033142425,tegen,-10.627308,-0.0023082194
2037,tegen,-14.626695,-0.0016943422,voor,-0.01720268,-5.392203
2038,tegen,-9.6271105,-0.0021100515,voor,-0.033744596,-10.158745
2039,tegen,-12.129222,-0.0042220475,voor,-0.020131417,-5.1451316
2040,tegen,-8.25159,-0.0015899618,voor,-0.078967005,-11.453967
2041,tegen,-4.2679877,-0.01798791,voor,-0.020591987,-11.770592
2042,voor,-0.43902168,-1.0640217,voor,-0.31336898,-13.188369
2043,tegen,-6.0068097,-0.0068096337,tegen,-7.879646,-0.004645861
2044,voor,-0.16179128,-2.0367913,voor,-0.20150748,-13.201508
2045,tegen,-3.5310879,-0.03108797,voor,-0.014218393,-11.514218
2046,voor,-0.58314544,-0.83314544,voor,-0.16030566,-15.160306
2047,tegen,-6.6306496,-0.005649679,voor,-0.40574348,-1.1557435
2048,tegen,-14.001012,-0.0010113728,voor,-0.39232692,-1.142327
2049,voor,-0.10124582,-6.976246,tegen,-1.315698,-0.31569803
2050,voor,-0.038324095,-8.413324,tegen,-2.4708328,-0.09583292
2051,tegen,-6.0036206,-0.003620743,voor,-0.009225072,-6.009225
2052,tegen,-2.4706705,-0.09567054,tegen,-8.751977,-0.001976811
2053,voor,-0.038313556,-8.413314,voor,-0.012837937,-8.137838
2054,tegen,-5.8782196,-0.0032196608,voor,-0.029820506,-11.15482
2055,tegen,-8.751305,-0.0013041645,voor,-0.5828955,-0.8328955
2056,tegen,-4.2658095,-0.015809696,voor,-0.2520387,-10.877039
2057,voor,-0.2520312,-15.502031,voor,-0.023408405,-9.148408
2058,tegen,-9.5006075,-0.00060760236,voor,-0.033729263,-10.40873
2059,voor,-0.07894829,-13.203948,voor,-0.52709615,-0.90209615
2060,voor,-0.24231206,-3.242312,tegen,-15.129777,-0.004777092
2061,voor,-0.06278752,-7.1877875,tegen,-12.250895,-0.0008946668
2062,tegen,-2.1305423,-0.13054222,voor,-0.04865436,-12.173655
2063,voor,-0.06202448,-13.687024,tegen,-1.1407738,-0.39077377
2064,tegen,-4.511756,-0.011756034,voor,-0.02517066,-3.9001706
2065,tegen,-3.7758763,-0.025876394,voor,-0.017379021,-5.767379
2066,tegen,-6.2525067,-0.0025069285,voor,-0.048661172,-12.173661
2067,tegen,-1.1466261,-0.39662614,voor,-0.04868116,-10.548681
2068,tegen,-6.253638,-0.0036378459,voor,-0.062033895,-12.687034
2069,voor,-0.12735474,-8.002355,voor,-0.03955369,-5.1645536
2070,voor,-0.024028452,-5.1490283,tegen,-15.379219,-0.00421884
2071,voor,-0.042071644,-3.2920716,voor,-0.02059596,-11.520596
2072,tegen,-9.125774,-0.00077448937,voor,-0.160327,-14.160327
2073,tegen,-7.502646,-0.0026460483,voor,-0.12702753,-11.2520275
2074,tegen,-13.00041,-0.00040970038,voor,-0.062034905,-12.687035
2075,tegen,-5.008106,-0.008106228,tegen,-10.375915,-0.0009143244
2076,tegen,-7.7530456,-0.003045451,voor,-0.1270243,-11.752025
2077,tegen,-4.0196066,-0.019606806,voor,-0.15059935,-2.0255992
2078,tegen,-11.626358,-0.0013576137,voor,-0.030792791,-4.9057927
2079,tegen,-6.0030212,-0.0030214414,voor,-0.03298306,-3.657983
2080,voor,-0.27353665,-2.0235367,tegen,-3.6580274,-0.033027347
2081,voor,-0.32912523,-1.3291252,tegen,-15.876808,-0.0018077453
2082,voor,-0.16030233,-17.035303,voor,-0.026685039,-8.026685
2083,tegen,-7.751205,-0.0012048733,voor,-0.026506733,-8.901506
2084,voor,-0.07927431,-8.079274,voor,-0.016879585,-7.1418796
2085,tegen,-8.752558,-0.0025578304,voor,-0.04307718,-11.293077
2086,tegen,-5.878699,-0.0036986547,voor,-0.25204408,-13.752044
2087,voor,-0.16642678,-2.0414267,voor,-0.078961395,-11.828961
2088,tegen,-3.8972714,-0.022271415,tegen,-5.0075297,-0.007529967
2089,tegen,-11.625932,-0.00093134854,voor,-0.04868343,-10.298683
2090,tegen,-13.500699,-0.00069933047,tegen,-9.000443,-0.00044389718
2091,tegen,-4.388377,-0.01337715,tegen,-7.1262393,-0.0012393948
2092,tegen,-4.01906,-0.019059945,voor,-0.029815292,-12.154816
2093,tegen,-0.83979154,-0.58979154,tegen,-8.752256,-0.002256595
2094,tegen,-13.251125,-0.0011255717,voor,-0.02336136,-9.648361
2095,voor,-0.034336362,-5.4093366,voor,-0.052064322,-3.3020644
2096,tegen,-2.8227065,-0.07270638,tegen,-5.3815794,-0.0065793046
2097,tegen,-12.37562,-0.0006199849,voor,-0.07409542,-3.0740955
2098,voor,-0.700176,-0.700176,tegen,-7.626362,-0.0013617822
2099,tegen,-7.625909,-0.0009088411,voor,-0.20149666,-14.326497
2100,tegen,-2.5858235,-0.085823506,voor,-0.12700969,-14.252009
2101,tegen,-5.878946,-0.0039460133,voor,-0.07895776,-11.453958
2102,tegen,-6.6275764,-0.002576252,voor,-0.029858552,-9.904859
2103,tegen,-3.2913494,-0.04134949,voor,-0.062038824,-11.437038
2104,tegen,-4.266768,-0.016768107,voor,-0.062038824,-11.437038
2105,tegen,-0.905691,-0.530691,voor,-0.018689115,-4.893689
2106,voor,-0.07566072,-3.4506607,voor,-0.020684248,-9.395684
2107,voor,-0.051042397,-6.0510426,tegen,-1.1426187,-0.3926187
2108,voor,-0.12731138,-8.127312,tegen,-3.6546245,-0.029624464
2109,tegen,-8.625401,-0.00040052168,voor,-0.22739607,-1.602396
2110,tegen,-4.636132,-0.011131533,voor,-0.04340483,-8.043405
2111,tegen,-9.750579,-0.00057924655,voor,-0.07903619,-9.579036
2112,voor,-0.056504782,-3.4315047,voor,-0.12701693,-13.502017
2113,tegen,-9.003484,-0.0034838968,voor,-0.0620386,-12.187038
2114,tegen,-12.750562,-0.00056185015,voor,-0.022277597,-4.647278
2115,tegen,-13.252626,-0.0026266696,voor,-0.04868502,-10.298685
2116,voor,-0.327587,-1.327587,tegen,-4.2655177,-0.015517838
2117,tegen,-0.76374507,-0.63874507,voor,-0.038104836,-12.413105
2118,tegen,-6.3776097,-0.002609783,voor,-0.16032302,-11.285323
2119,tegen,-6.2532954,-0.0032952284,voor,-0.062034573,-13.687035
2120,tegen,-2.8138523,-0.06385242,voor,-0.2520421,-13.752042
2121,tegen,-14.251876,-0.0018756822,voor,-0.0663283,-3.0663283
2122,voor,-0.65357,-0.77857,voor,-0.05014006,-6.55014
2123,tegen,-5.255872,-0.0058717905,voor,-0.1002829,-14.350283
2124,tegen,-2.0202608,-0.14526074,voor,-0.0789582,-12.9539585
2125,tegen,-1.2313461,-0.35634607,voor,-0.019684663,-5.644685
2126,tegen,-0.7611215,-0.6361215,voor,-0.12702082,-15.377021
2127,tegen,-7.7530937,-0.0030939355,voor,-0.017405497,-4.8924055
2128,tegen,-9.001742,-0.0017424125,voor,-0.06291201,-7.062912
2129,tegen,-3.2896929,-0.039692797,voor,-0.20150855,-12.3265085
2130,tegen,-8.000867,-0.00086679886,voor,-0.014286909,-9.389287
2131,tegen,-10.500939,-0.0009398084,voor,-0.12701033,-11.62701
2132,tegen,-1.5044657,-0.25446573,voor,-0.078943774,-14.203944
2133,tegen,-9.6255455,-0.00054540735,voor,-0.016091382,-10.891091
2134,tegen,-1.4097253,-0.28472534,voor,-0.062030654,-12.062031
2135,voor,-0.053728007,-3.303728,voor,-0.12703164,-10.377031
2136,tegen,-12.125345,-0.00034487926,voor,-0.038097378,-11.913097
2137,tegen,-7.626196,-0.0011957057,voor,-0.06202807,-11.312028
2138,voor,-0.47422296,-10.849223,voor,-0.67303735,-0.79803735
2139,tegen,-10.502956,-0.002956424,voor,-0.08830322,-2.5883033
2140,tegen,-10.126194,-0.0011940368,voor,-0.049608618,-3.1746087
2141,voor,-0.2576584,-1.5076584,voor,-0.07896547,-13.078965
2142,voor,-0.01725131,-6.7672515,voor,-0.12701452,-15.127014
2143,tegen,-7.2533426,-0.0033425211,tegen,-11.500653,-0.0006534627
2144,tegen,-5.00732,-0.007320047,voor,-0.04863619,-14.048636
2145,tegen,-12.751137,-0.0011368814,tegen,-13.375718,-0.0007179116
2146,tegen,-4.5130186,-0.01301845,tegen,-1.8088166,-0.18381657
2147,tegen,-10.875667,-0.0006664486,tegen,-13.375639,-0.0006391693
2148,voor,-0.17615044,-1.9261504,tegen,-9.000683,-0.0006826493
2149,voor,-0.23714864,-3.3621488,tegen,-10.759931,-0.009930795
2150,voor,-0.2520926,-9.502092,tegen,-8.875556,-0.0005556552
2151,tegen,-3.1692119,-0.04421183,voor,-0.0076504033,-11.50765
2152,tegen,-7.5016813,-0.0016813673,voor,-0.02337301,-9.523373
2153,tegen,-3.652262,-0.027262084,voor,-0.009876966,-9.384877
2154,tegen,-8.376793,-0.0017933473,voor,-0.12700906,-13.002009
2155,tegen,-10.501825,-0.0018257156,tegen,-4.391088,-0.016087865
2156,tegen,-1.8084948,-0.18349475,voor,-0.07895534,-13.078956
2157,tegen,-12.000838,-0.0008383385,voor,-0.020387953,-6.145388
2158,tegen,-11.626018,-0.0010180408,voor,-0.31336376,-14.688364
2159,tegen,-3.1717432,-0.046743125,voor,-0.20150447,-14.826505
2160,tegen,-6.2546906,-0.004690476,voor,-0.07894961,-13.20395
2161,tegen,-11.626424,-0.001423449,voor,-0.31337237,-12.188373
2162,tegen,-11.501441,-0.0014413038,tegen,-12.876124,-0.0011242642
2163,tegen,-9.125378,-0.00037800323,voor,-0.018187758,-13.3931875
2164,tegen,-7.501226,-0.0012260623,voor,-0.20153807,-10.576538
2165,tegen,-9.125768,-0.0007679368,voor,-0.014364228,-8.764364
2166,tegen,-3.6539555,-0.028955575,voor,-0.38702428,-10.387024
2167,tegen,-10.250598,-0.0005977121,voor,-0.7390544,-0.7390544
2168,tegen,-11.250602,-0.0006021227,voor,-0.00677138,-7.1317716
2169,tegen,-10.507823,-0.007823453,voor,-0.06415031,-4.1891503
2170,voor,-0.31337404,-11.938374,tegen,-6.5030594,-0.0030595881
2171,tegen,-11.750924,-0.00092420366,voor,-0.18829744,-1.8132974
2172,tegen,-11.751445,-0.0014452338,voor,-0.05711712,-6.182117
2173,voor,-0.078947514,-15.453947,tegen,-0.8336217,-0.5836217
2174,voor,-0.0625955,-3.4375956,tegen,-14.376014,-0.0010141144
2175,tegen,-3.049962,-0.049961925,voor,-0.04209999,-4.1671
2176,tegen,-11.136209,-0.011208389,tegen,-12.381048,-0.006048366
2177,voor,-0.04885668,-8.548857,tegen,-12.126604,-0.0016041287
2178,voor,-0.3133892,-14.313389,voor,-0.062068626,-10.562069
2179,tegen,-3.1703675,-0.04536751,tegen,-1.4093344,-0.2843344
2180,voor,-0.026639765,-4.40164,voor,-0.31337664,-13.813376
2181,voor,-0.008450273,-6.3834505,voor,-0.038104836,-13.913105
2182,tegen,-8.380029,-0.0050288136,tegen,-2.5872462,-0.08724628
2183,tegen,-3.7755215,-0.025521552,voor,-0.062052943,-11.312053
2184,tegen,-2.5810757,-0.081075646,voor,-0.062039386,-11.937039
2185,tegen,-2.3509371,-0.10093724,voor,-0.12701231,-15.502012
2186,voor,-0.20151907,-13.076519,voor,-0.2520461,-11.752047
2187,voor,-0.41048658,-1.1604866,voor,-0.055189732,-8.43019
2188,tegen,-2.5803795,-0.08037956,voor,-0.04864698,-12.798647
2189,voor,-0.20149072,-13.32649,voor,-0.01845321,-8.268454
2190,voor,-0.2015066,-12.076507,voor,-0.38697863,-16.136978
2191,voor,-0.43916562,-1.0641656,voor,-0.007910504,-8.257911
2192,tegen,-7.8763313,-0.0013311908,voor,-0.16033106,-13.035331
2193,tegen,-0.9886188,-0.4886188,voor,-0.03819411,-9.288194
2194,tegen,-7.1358137,-0.010813522,voor,-0.20149812,-11.451498
2195,tegen,-9.8771,-0.002099822,voor,-0.06667085,-3.441671
2196,tegen,-3.1684532,-0.043453112,voor,-0.008649911,-12.75865
2197,tegen,-10.000642,-0.00064166525,voor,-0.012572633,-10.637572
2198,tegen,-12.000281,-0.0002815968,voor,-0.029804876,-13.279805
2199,tegen,-3.4115553,-0.036555257,voor,-0.04865254,-12.548653
2200,voor,-0.0044475626,-8.004448,voor,-0.062043197,-15.312043
2201,tegen,-5.8792253,-0.004225255,voor,-0.16033562,-10.535336
2202,tegen,-11.001687,-0.0016868433,tegen,-2.3522506,-0.102250636
2203,voor,-0.1883319,-1.8133318,voor,-0.006779554,-10.25678
2204,tegen,-9.625344,-0.00034452166,voor,-0.008665036,-10.758665
2205,tegen,-13.126842,-0.0018411792,voor,-0.0656623,-2.9406624
2206,voor,-0.20151196,-13.451512,tegen,-4.142077,-0.01707718
2207,voor,-0.040826403,-3.9158263,tegen,-5.5049515,-0.0049512396
2208,tegen,-3.2896433,-0.03964318,tegen,-14.500589,-0.0005894907
2209,tegen,-9.1258955,-0.00089502445,voor,-0.12701924,-12.252019
2210,tegen,-12.001636,-0.0016359049,voor,-0.062111765,-9.562112
2211,tegen,-3.0508423,-0.050842203,voor,-0.078969985,-12.32897
2212,tegen,-12.250592,-0.0005924708,voor,-0.026424186,-9.651424
2213,tegen,-13.501285,-0.0012847563,tegen,-6.876705,-0.001705175
2214,voor,-0.14585897,-2.395859,tegen,-2.2401686,-0.115168534
2215,voor,-0.2520566,-10.752056,tegen,-7.7519283,-0.0019283942
2216,tegen,-7.2518883,-0.0018884223,voor,-0.02636393,-11.776364
2217,tegen,-12.376634,-0.0016337627,tegen,-7.752141,-0.0021412205
2218,tegen,-6.628272,-0.0032720643,voor,-0.062064257,-10.562064
2219,voor,-0.31342205,-10.313422,tegen,-5.1320996,-0.0070995507
2220,voor,-0.20151441,-11.326514,tegen,-15.502032,-0.0020326113
2221,voor,-0.15141791,-2.026418,voor,-0.014416403,-4.639416
2222,tegen,-4.018955,-0.01895526,tegen,-15.75475,-0.0047506266
2223,voor,-0.03814764,-9.788148,tegen,-15.000431,-0.00043066923
2224,tegen,-8.250675,-0.00067538157,tegen,-6.87683,-0.0018302272
2225,tegen,-11.875549,-0.00054910267,voor,-0.023761438,-5.7737613
2226,tegen,-9.625462,-0.00046129356,tegen,-7.251393,-0.0013929732
2227,tegen,-11.50073,-0.0007297091,tegen,-7.0017233,-0.0017232499
2228,tegen,-11.127047,-0.0020470056,voor,-0.20151351,-12.826513
2229,tegen,-15.627316,-0.0023164297,tegen,-15.251011,-0.0010110151
2230,voor,-0.13173276,-5.381733,tegen,-12.753714,-0.0037131424
2231,voor,-0.44313046,-1.0681305,tegen,-14.125801,-0.00080069585
2232,voor,-0.047055703,-5.5470557,voor,-0.029980032,-8.65498
2233,tegen,-2.0207727,-0.14577264,voor,-0.20152532,-12.826526
2234,tegen,-1.7025067,-0.20250666,voor,-0.048661172,-13.923661
2235,tegen,-9.751363,-0.0013626165,voor,-0.043158356,-9.293159
2236,voor,-0.0052762115,-6.755276,voor,-0.008665625,-11.133666
2237,tegen,-9.004881,-0.004881012,tegen,-7.003566,-0.0035656195
2238,voor,-0.05209238,-3.6770923,voor,-0.016139003,-9.766139
2239,voor,-0.28413272,-1.4091327,voor,-0.04866299,-13.173663
2240,tegen,-5.2591934,-0.009193292,voor,-0.20150982,-11.826509
2241,tegen,-7.0016623,-0.0016620856,voor,-0.02980847,-11.529808
2242,tegen,-13.500919,-0.0009192008,voor,-0.053834878,-3.303835
2243,tegen,-5.504739,-0.0047388915,voor,-0.10027104,-16.600271
2244,tegen,-4.512515,-0.01251483,voor,-0.048651632,-12.798652
2245,tegen,-9.500604,-0.0006035494,voor,-0.033703335,-12.283704
2246,tegen,-10.875774,-0.000774847,voor,-0.062052164,-10.812052
2247,tegen,-13.37553,-0.0005305142,voor,-0.023788558,-7.6487885
2248,tegen,-13.876824,-0.0018245274,tegen,-1.5069344,-0.25693443
2249,tegen,-3.5305824,-0.030582462,voor,-0.02059176,-11.895592
2250,tegen,-3.289282,-0.03928208,voor,-0.013271993,-5.388272
2251,voor,-0.2236243,-1.7236243,tegen,-1.3151219,-0.31512183
2252,tegen,-6.25237,-0.002369824,voor,-0.12700969,-14.502009
2253,tegen,-10.751352,-0.0013524989,voor,-0.048672073,-11.173672
2254,tegen,-11.877597,-0.0025964652,tegen,-7.127154,-0.0021538304
2255,tegen,-12.00028,-0.00028064317,tegen,-10.000379,-0.00037848004
2256,tegen,-13.001032,-0.0010314998,voor,-0.10028873,-11.850288
2257,tegen,-11.7512,-0.0011993974,tegen,-2.468319,-0.09331899
2258,tegen,-14.875971,-0.0009708949,tegen,-6.3772182,-0.002218415
2259,tegen,-13.625679,-0.00067860004,voor,-0.030233013,-7.780233
2260,tegen,-7.002812,-0.0028118866,voor,-0.12714806,-9.002148
2261,tegen,-10.128781,-0.0037813087,voor,-0.0911205,-6.2161207
2262,tegen,-10.501649,-0.0016486377,voor,-0.31339887,-14.688399
2263,tegen,-15.376822,-0.0018223817,voor,-0.5857991,-0.8357991
