,id,gpt-3.5turbo_de PVV_vote,gpt-3.5turbo_de PVV_voor_lprob,gpt-3.5turbo_de PVV_tegen_lprob,gpt-3.5turbo_GroenLinks-PvdA_vote,gpt-3.5turbo_GroenLinks-PvdA_voor_lprob,gpt-3.5turbo_GroenLinks-PvdA_tegen_lprob,gpt-3.5turbo_de VVD_vote,gpt-3.5turbo_de VVD_voor_lprob,gpt-3.5turbo_de VVD_tegen_lprob,gpt-3.5turbo_het NSC_vote,gpt-3.5turbo_het NSC_voor_lprob,gpt-3.5turbo_het NSC_tegen_lprob,gpt-3.5turbo_D66_vote,gpt-3.5turbo_D66_voor_lprob,gpt-3.5turbo_D66_tegen_lprob,gpt-3.5turbo_de BBB_vote,gpt-3.5turbo_de BBB_voor_lprob,gpt-3.5turbo_de BBB_tegen_lprob,gpt-3.5turbo_het CDA_vote,gpt-3.5turbo_het CDA_voor_lprob,gpt-3.5turbo_het CDA_tegen_lprob,gpt-3.5turbo_de SP_vote,gpt-3.5turbo_de SP_voor_lprob,gpt-3.5turbo_de SP_tegen_lprob,gpt-3.5turbo_de ChristenUnie_vote,gpt-3.5turbo_de ChristenUnie_voor_lprob,gpt-3.5turbo_de ChristenUnie_tegen_lprob,gpt-3.5turbo_DENK_vote,gpt-3.5turbo_DENK_voor_lprob,gpt-3.5turbo_DENK_tegen_lprob,gpt-3.5turbo_PvdD_vote,gpt-3.5turbo_PvdD_voor_lprob,gpt-3.5turbo_PvdD_tegen_lprob,gpt-3.5turbo_SGP_vote,gpt-3.5turbo_SGP_voor_lprob,gpt-3.5turbo_SGP_tegen_lprob,gpt-3.5turbo_de FVD_vote,gpt-3.5turbo_de FVD_voor_lprob,gpt-3.5turbo_de FVD_tegen_lprob,gpt-3.5turbo_Volt_vote,gpt-3.5turbo_Volt_voor_lprob,gpt-3.5turbo_Volt_tegen_lprob,gpt-3.5turbo_JA21_vote,gpt-3.5turbo_JA21_voor_lprob,gpt-3.5turbo_JA21_tegen_lprob
784,2023D39398,voor,-0.105323024,-2.5134213,voor,-0.049036272,-3.0579073,voor,-0.23370859,-1.6248448,voor,-0.009974468,-4.7525873,voor,-0.06694025,-2.8050213,voor,-0.27858606,-1.4370943,voor,-0.06427395,-2.9163628,voor,-0.027794167,-3.6457694,voor,-0.39032415,-1.14428,voor,-0.046173815,-3.1335762,voor,-0.06649318,-2.7539475,voor,-0.208672,-1.697144,voor,-0.3396738,-1.2571542,voor,-0.06011772,-2.849123,voor,-0.02155719,-3.8852465
785,2023D39396,tegen,-5.43057,-0.47600147,tegen,-6.948332,-0.8134996,tegen,-7.244509,-0.012087397,tegen,-6.1926074,-0.06923823,tegen,-8.460747,-0.018741889,tegen,-4.3389244,-0.019848049,tegen,-9.080473,-0.007499317,tegen,-9.852525,-0.0042087515,tegen,-6.80133,-0.3139071,tegen,-10.745276,-0.021403523,tegen,-10.874393,-0.0027199914,tegen,-5.6996517,-0.0066719167,tegen,-3.7279117,-0.099806495,tegen,-6.090198,-0.006414082,tegen,-7.3129582,-0.023161508
786,2023D39395,voor,-0.42187923,-1.100739,voor,-0.002658774,-6.9655952,voor,-0.40251154,-1.1075897,voor,-0.024951981,-3.7130566,voor,-0.009997007,-4.673329,voor,-0.02088764,-4.0214696,voor,-0.16158764,-1.9339017,voor,-0.04887746,-3.0568655,voor,-0.04243139,-3.3052049,voor,-0.013822846,-4.391541,voor,-0.1648721,-1.8897446,voor,-0.10474605,-2.3364203,voor,-0.0907231,-2.50395,voor,-0.006621581,-5.161525,voor,-0.029651668,-3.5951614
787,2023D39359,voor,-0.68788266,-0.7070744,voor,-0.00387347,-5.9198413,voor,-0.43746948,-1.0460892,voor,-0.008047572,-4.855536,voor,-0.013873749,-4.314344,voor,-0.13654608,-2.1624174,voor,-0.0060006063,-5.2633896,voor,-0.050921634,-3.0395234,voor,-0.34099856,-1.286601,voor,-0.02375003,-3.7723596,voor,-0.00347439,-5.9833975,voor,-0.10101235,-2.3617163,voor,-0.18277037,-1.8163191,voor,-0.013578756,-4.341269,voor,-0.23810993,-1.5544399
788,2023D39368,tegen,-1.725899,-0.20537399,voor,-0.0059374482,-5.5462112,tegen,-0.9907795,-0.47226107,voor,-0.0082564,-4.897634,voor,-0.012663154,-4.501929,voor,-0.01287206,-4.734752,voor,-0.054555546,-3.1976793,voor,-0.2186641,-1.6383494,voor,-0.15212895,-2.2656543,voor,-0.18355687,-1.7954191,voor,-0.030461166,-3.5461624,voor,-0.16919367,-1.871178,tegen,-1.872492,-0.17078605,voor,-0.02545636,-3.7128592,voor,-0.006771619,-5.1655793
789,2023D39363,voor,-0.64488643,-0.76472896,voor,-0.004292915,-6.1760287,voor,-0.025864419,-3.7095096,voor,-0.0076697986,-4.9254136,voor,-0.005390399,-5.3199425,voor,-0.01020731,-5.1082544,voor,-0.014938434,-5.9160957,voor,-0.013299525,-4.516706,voor,-0.037275963,-3.4821155,voor,-0.017498387,-4.2346597,voor,-0.012297602,-4.4310675,voor,-0.022773888,-3.89172,voor,-0.026779514,-3.7965472,voor,-0.010175217,-4.675636,voor,-0.010331198,-4.6037645
790,2023D39367,tegen,-2.3420177,-0.1070801,voor,-0.019754907,-4.1851773,voor,-0.37587348,-1.1790236,voor,-0.0060842726,-5.2384586,voor,-0.061960846,-2.8373306,voor,-0.22882123,-1.6135278,voor,-0.15934323,-1.9267993,voor,-0.14540732,-2.0292935,voor,-0.51172346,-0.9286317,voor,-0.41726056,-1.0831312,voor,-0.12059204,-2.179453,tegen,-0.7448398,-0.64638245,voor,-0.29983288,-1.3585258,voor,-0.031661082,-3.5014048,voor,-0.082387105,-2.564256
791,2023D39354,tegen,-0.7619547,-0.64397377,voor,-0.0016900582,-6.8449497,voor,-0.08254056,-2.565033,voor,-0.0030436665,-6.356416,voor,-0.001304999,-7.4903493,voor,-0.0042867423,-5.752528,voor,-0.007998026,-5.37439,voor,-0.103800915,-2.3278,voor,-0.045037095,-3.6459987,voor,-0.0012139255,-7.209079,voor,-0.002740566,-6.99707,voor,-0.09734042,-2.3926818,voor,-0.27994913,-1.4268475,voor,-0.002751619,-6.2792373,voor,-0.0051365113,-5.579891
792,2023D39348,tegen,-6.141364,-0.009037955,tegen,-5.9596634,-0.004587365,tegen,-6.6549287,-0.010443055,voor,-0.52152,-0.9235052,tegen,-5.0208507,-0.014382678,tegen,-3.8942192,-0.022679154,tegen,-4.9990273,-0.01396945,tegen,-6.879381,-0.0014326202,tegen,-4.5654945,-0.016079182,tegen,-7.382133,-0.002088281,tegen,-7.9476333,-0.0053192587,tegen,-4.2291584,-0.016483445,tegen,-4.5653734,-0.013686342,tegen,-4.608229,-0.0108914785,tegen,-1.9549677,-0.15470916
793,2023D39357,voor,-0.3034896,-1.3875064,voor,-0.07493056,-2.6789155,tegen,-1.0339081,-0.58656234,voor,-0.04941133,-3.15303,voor,-0.15336175,-1.9558806,voor,-0.15668207,-1.9732237,voor,-0.27104682,-1.4674256,voor,-0.3753641,-1.1683862,tegen,-1.3803841,-0.37028655,tegen,-0.8250891,-0.5817572,voor,-0.03886559,-3.3168426,voor,-0.6269047,-0.7653439,voor,-0.31737188,-1.3085065,voor,-0.14720742,-2.0077689,voor,-0.04121405,-3.2441158
794,2023D39346,tegen,-1.6298704,-0.22403437,voor,-0.065352246,-2.7732303,voor,-0.45619413,-1.0084021,voor,-0.008277319,-4.8205733,voor,-0.006554917,-5.065799,voor,-0.021984458,-4.0811887,voor,-0.10232102,-2.3432915,voor,-0.14566351,-2.0076325,voor,-0.020146843,-4.0452247,voor,-0.06274967,-2.8122156,tegen,-1.383704,-0.28914145,voor,-0.052231003,-3.0087397,voor,-0.18953757,-1.7726178,voor,-0.10748872,-2.2884007,voor,-0.019173976,-4.0620017
795,2023D39353,tegen,-0.7305037,-0.6750475,voor,-0.001150102,-7.3151608,voor,-0.14939332,-2.0069506,voor,-0.002440101,-6.326119,voor,-0.0071893884,-5.0261006,voor,-0.0069486187,-5.3033276,voor,-0.009602728,-4.8511343,voor,-0.008084828,-5.0071425,voor,-0.09150066,-2.6541152,voor,-0.013804984,-4.3795886,voor,-0.021022936,-3.9218466,voor,-0.13850416,-2.0549128,voor,-0.0863437,-2.8720055,voor,-0.0028338877,-6.3535686,voor,-0.011703717,-4.5154114
796,2023D39541,voor,-0.23133548,-1.6166638,voor,-0.0038157497,-7.572301,voor,-0.012924084,-5.5050144,voor,-0.006558587,-5.217492,voor,-0.0044583664,-5.7902327,voor,-0.007065458,-6.2203546,voor,-0.011309057,-5.866812,voor,-0.003459541,-6.7525535,voor,-0.03169331,-4.4652033,voor,-0.0045029926,-5.991071,voor,-0.027238416,-3.6485248,voor,-0.07595012,-2.6286445,voor,-0.0147116305,-4.4506097,voor,-0.0034865085,-7.2885303,voor,-0.0023300978,-6.402385
797,2023D39543,tegen,-3.5302243,-0.03373572,voor,-0.0249929,-3.7433596,tegen,-1.3639739,-0.3073123,voor,-0.012584649,-4.4721584,voor,-0.049766067,-3.0785918,voor,-0.043713987,-3.1870856,tegen,-0.78675216,-0.61837333,tegen,-1.0302492,-0.44599023,voor,-0.2746995,-1.5555623,tegen,-1.4475168,-0.27223146,voor,-0.10232565,-2.3420641,tegen,-1.9118086,-0.16147861,tegen,-1.6595623,-0.2409566,voor,-0.13065477,-2.1159987,voor,-0.15890442,-1.9223245
798,2023D39549,tegen,-3.4344146,-0.03764032,voor,-0.0020177402,-6.6043873,tegen,-2.868248,-0.06549461,voor,-0.032333598,-3.4589922,voor,-0.02202924,-3.8401787,voor,-0.0042671505,-5.963589,voor,-0.014822987,-4.3079576,voor,-0.018788332,-4.024106,voor,-0.03603564,-3.4042835,voor,-0.0042774845,-5.560888,voor,-0.012949029,-4.376131,voor,-0.034645125,-3.4054031,tegen,-0.91828585,-0.51330996,voor,-0.005970627,-5.267525,voor,-0.005207075,-5.3435555
799,2023D39544,tegen,-0.78726244,-0.6295552,voor,-0.014476331,-4.594915,voor,-0.29695925,-1.4395164,voor,-0.02405615,-3.7677639,voor,-0.0068315286,-5.0960574,voor,-0.028744435,-3.8536155,voor,-0.028073205,-3.8034945,voor,-0.026863651,-3.8682714,voor,-0.04360284,-3.6401606,voor,-0.031444173,-3.5021262,voor,-0.025872903,-3.7660787,tegen,-1.073169,-0.4296448,voor,-0.23475426,-1.6816671,voor,-0.012345059,-4.761851,voor,-0.014605675,-4.311084
800,2023D39546,voor,-0.24158317,-1.5793364,voor,-0.0026191783,-8.788633,voor,-0.037808042,-4.793677,voor,-0.000614982,-9.014356,voor,-0.0026472404,-6.055052,voor,-0.010861878,-5.152679,voor,-0.0082667945,-5.1839185,voor,-0.015817678,-4.239216,voor,-0.06399657,-2.8069565,voor,-0.0047032954,-5.636324,voor,-0.0040893243,-6.2473965,voor,-0.046954937,-3.090782,voor,-0.38202244,-1.172193,voor,-0.006111044,-7.8904552,voor,-0.006767707,-5.2501225
801,2023D39366,tegen,-1.663986,-0.25535744,voor,-0.0019491063,-6.9427357,voor,-0.20828307,-1.9089247,voor,-0.032996554,-3.468782,voor,-0.0074439403,-4.9978366,voor,-0.29741225,-1.3821176,voor,-0.0606697,-2.8726814,voor,-0.067272775,-2.7495694,voor,-0.36325407,-1.2073016,voor,-0.06096999,-2.8968484,voor,-0.3315915,-1.2685689,voor,-0.05903549,-2.8957531,voor,-0.26156044,-1.9074631,voor,-0.006427468,-5.1581435,voor,-0.052137185,-3.0286653
802,2023D39344,tegen,-4.4660425,-0.01895023,voor,-0.014084757,-4.551078,tegen,-2.696879,-0.09131854,voor,-0.081631936,-2.6739094,voor,-0.049046483,-3.2632933,tegen,-0.9864501,-0.4712142,tegen,-1.4368804,-0.2939933,tegen,-0.80594444,-0.614748,voor,-0.72248226,-0.7781635,voor,-0.1250885,-2.551873,voor,-0.6225263,-0.78966534,tegen,-1.9856482,-0.1608744,tegen,-4.7153482,-0.010569623,voor,-0.36250907,-1.2240374,voor,-0.19245113,-1.7493244
803,2023D39556,voor,-0.11434503,-3.3272166,voor,-0.0014309515,-6.735636,voor,-0.017635781,-4.1187253,voor,-0.0014658194,-10.9667635,voor,-0.00038419815,-8.614478,voor,-0.0023484114,-6.8021684,voor,-0.0034128476,-5.9313645,voor,-0.005595984,-5.8418007,voor,-0.008955487,-7.319123,voor,-0.00084941345,-9.013886,voor,-0.0076076975,-9.332311,voor,-0.004809246,-6.2351236,voor,-0.020385152,-4.223224,voor,-0.0017816873,-6.813339,voor,-0.0024458119,-8.226134
804,2023D39547,tegen,-4.3071527,-0.0150309615,voor,-0.0674094,-2.7573242,tegen,-3.091656,-0.04750665,voor,-0.1869413,-1.7770807,tegen,-0.73811746,-0.6568301,voor,-0.13577852,-2.1449432,tegen,-1.3759508,-0.308814,voor,-0.5222195,-0.9167412,tegen,-1.076757,-0.42819163,tegen,-0.7405241,-0.653446,voor,-0.49969348,-0.9421679,tegen,-1.9678596,-0.15180628,tegen,-0.8965371,-0.5287412,voor,-0.07131083,-2.6984184,voor,-0.035546917,-3.367275
805,2023D39545,tegen,-1.7610877,-0.19313261,voor,-0.008764302,-4.784275,tegen,-1.2120919,-0.35479975,voor,-0.0176913,-4.094786,voor,-0.046228908,-3.1088243,voor,-0.26911,-1.4727843,voor,-0.076929346,-2.6519396,voor,-0.18554132,-1.7839109,voor,-0.2166709,-1.6895388,voor,-0.34377277,-1.2399253,voor,-0.046048593,-3.1480842,voor,-0.037101153,-3.3286757,voor,-0.21385807,-1.7019925,voor,-0.022656308,-3.818074,voor,-0.32463512,-1.2852255
806,2023D39540,voor,-0.04292165,-3.2059808,voor,-0.0034770016,-6.1218643,voor,-0.0005411197,-8.494964,voor,-0.00055386714,-12.672708,voor,-0.0013340517,-8.821477,voor,-0.0025669797,-11.999832,voor,-0.0012176172,-7.3093977,voor,-0.0018867536,-6.804505,voor,-0.06133095,-3.2074149,voor,-0.0016761371,-9.25555,voor,-0.0018029844,-6.776036,voor,-0.000385867,-9.259513,voor,-0.00035286226,-9.294289,voor,-0.0021802387,-6.472561,voor,-0.0004017137,-9.973294
807,2023D39356,tegen,-1.1131916,-0.4108505,voor,-0.006954538,-5.112078,voor,-0.02909464,-3.5848484,voor,-0.011954412,-4.4857817,voor,-0.003632027,-5.669745,voor,-0.15417983,-1.9860356,voor,-0.07265405,-2.903909,voor,-0.07652439,-2.6347635,voor,-0.25356895,-1.5258219,voor,-0.14898041,-1.9938214,voor,-0.06312635,-2.8157794,voor,-0.05587662,-2.9347372,tegen,-2.0465875,-0.14463651,voor,-0.021184128,-4.1368074,voor,-0.0073444196,-4.984704
808,2023D39542,tegen,-1.2027516,-0.4017434,voor,-0.009203813,-4.8618307,tegen,-1.0210342,-0.5743732,voor,-0.120760255,-2.1828673,voor,-0.06471363,-2.8123868,voor,-0.08583521,-2.5482452,voor,-0.33232442,-1.4264883,voor,-0.288242,-1.4150711,voor,-0.037519764,-3.4527686,voor,-0.045250513,-3.1327176,voor,-0.16334142,-1.9032477,voor,-0.058571283,-2.8933797,tegen,-2.7077885,-0.07119183,voor,-0.024453267,-3.7761621,voor,-0.04832707,-3.1365113
809,2023D39274,tegen,-2.015941,-0.15751196,tegen,-8.7289295,-0.00044080155,tegen,-4.0478077,-0.02389902,tegen,-1.824309,-0.17944966,tegen,-4.6705885,-0.010210965,tegen,-1.7249689,-0.2038241,tegen,-3.8293552,-0.03172298,tegen,-4.1610136,-0.016999012,tegen,-2.0279288,-0.14741462,tegen,-7.449434,-0.00079497404,tegen,-7.51814,-0.0015667574,tegen,-0.96185744,-0.4859053,tegen,-1.804095,-0.18908761,tegen,-4.4092493,-0.017987331,tegen,-3.0030396,-0.052005015
810,2023D39098,tegen,-1.8036067,-0.1918304,voor,-0.0091343485,-8.948673,voor,-0.35924336,-2.978857,voor,-0.00052824937,-8.137817,voor,-0.015143114,-4.4347615,voor,-0.0027875267,-8.184875,voor,-0.0038487709,-7.410272,voor,-0.0045490344,-8.036896,voor,-0.18432757,-2.2647243,voor,-0.0031961317,-6.947601,voor,-0.021509234,-3.98518,voor,-0.08236876,-2.6440983,voor,-0.069286294,-2.89571,voor,-0.0024813658,-6.714617,voor,-0.014851173,-4.7697015
811,2023D39094,voor,-0.14917164,-2.158426,voor,-0.0021863072,-9.270366,voor,-0.017846465,-4.1887984,voor,-0.0007761582,-8.589666,voor,-0.0015241486,-8.290274,voor,-0.01128761,-7.219555,voor,-0.005862786,-7.808759,voor,-0.002620251,-6.1556945,voor,-0.034186844,-3.6589236,voor,-0.008469073,-7.7888627,voor,-0.039718002,-3.2663014,voor,-0.020306882,-4.1578727,voor,-0.020275583,-4.5755315,voor,-0.001369523,-9.393707,voor,-0.0012535653,-8.93539
812,2023D39091,voor,-0.079370335,-2.6640031,voor,-0.002874773,-8.214136,voor,-0.017046947,-4.1514406,voor,-0.0077859545,-10.960869,voor,-0.0008489367,-9.471954,voor,-0.0014723646,-7.49679,voor,-0.0018567692,-8.222392,voor,-0.0011967786,-8.421931,voor,-0.0103359185,-6.475897,voor,-0.001544857,-9.047119,voor,-0.0019962045,-8.006894,voor,-0.0020697296,-7.008431,voor,-0.0020449827,-7.8942456,voor,-0.0019485103,-9.1832285,voor,-0.0014189229,-7.020611
813,2023D39279,tegen,-7.2591767,-0.21173894,tegen,-7.303803,-0.015251482,tegen,-5.70582,-0.10429958,tegen,-7.675298,-0.0074555376,tegen,-9.656347,-0.08158271,tegen,-6.2355657,-0.0060775145,tegen,-8.541932,-0.010323172,tegen,-10.886281,-0.00088025787,tegen,-8.199162,-0.046537545,tegen,-11.806345,-0.0029472746,tegen,-8.914508,-0.0036741868,tegen,-6.4996314,-0.005509908,tegen,-7.888521,-0.0039443485,tegen,-10.447709,-0.00038479414,tegen,-5.543658,-0.007231282
814,2023D39306,voor,-0.29779688,-1.5951468,voor,-0.0019914438,-7.754261,voor,-0.06442317,-3.0082822,voor,-0.006354027,-5.2300134,voor,-0.0041285036,-6.3227644,voor,-0.04659626,-3.2388532,voor,-0.06463005,-2.9359565,voor,-0.5982888,-0.805217,voor,-0.59571546,-0.8178491,voor,-0.4023324,-1.1223642,voor,-0.02045044,-4.0666885,voor,-0.08914242,-2.474236,voor,-0.008521791,-5.908424,voor,-0.06785473,-2.7538745,voor,-0.007588052,-5.0315595
815,2023D39271,voor,-0.6495274,-0.76556474,voor,-0.0010852093,-8.570038,voor,-0.08683509,-2.6426232,voor,-0.0014582125,-9.457746,voor,-0.000836312,-8.273679,voor,-0.0056741023,-10.01573,voor,-0.0042696465,-9.285354,voor,-0.002494445,-8.357527,voor,-0.009108481,-6.2230806,voor,-0.0032145458,-6.162831,voor,-0.0017258725,-6.65525,voor,-0.0038449708,-6.662626,voor,-0.03468266,-3.4228282,voor,-0.0008816883,-8.867431,voor,-0.003114257,-6.2153964
816,2023D39296,voor,-0.30075768,-1.4101307,voor,-0.11315685,-2.2791686,voor,-0.62846196,-0.790867,voor,-0.06786609,-2.7876937,voor,-0.040194497,-3.2584372,voor,-0.31273606,-1.3571696,voor,-0.20257287,-1.8052912,tegen,-1.4383545,-0.2755489,tegen,-0.88516814,-0.5471478,tegen,-1.4010092,-0.28601515,tegen,-5.1954327,-0.006540101,voor,-0.61238855,-0.7838287,voor,-0.34226838,-1.2573932,voor,-0.04506536,-3.235949,voor,-0.3912743,-1.1343621
817,2023D39289,tegen,-2.2850904,-0.13825503,voor,-0.004815769,-5.642246,voor,-0.038249757,-3.7151296,voor,-0.0027078693,-6.190952,voor,-0.021734852,-3.8770435,voor,-0.041761052,-3.4697282,voor,-0.0077480054,-5.1012807,voor,-0.059268743,-2.9074514,voor,-0.06624519,-3.9225817,voor,-0.023137856,-4.073763,voor,-0.021214595,-3.9328775,voor,-0.020074753,-4.0515404,voor,-0.54060996,-1.1065985,voor,-0.018770082,-4.1315403,voor,-0.020214949,-4.383252
818,2023D39307,voor,-0.032786727,-3.5735373,voor,-0.0013394086,-12.735226,voor,-0.0016478032,-9.039404,voor,-0.00068634463,-11.090715,voor,-0.0020277312,-8.280458,voor,-0.0023141687,-10.218789,voor,-0.0022079507,-11.539908,voor,-0.0009348055,-8.302771,voor,-0.019544153,-9.13381,voor,-0.0027694518,-7.970682,voor,-0.0025753055,-8.544657,voor,-0.007759123,-8.830967,voor,-0.0009975597,-10.346209,voor,-0.00096827606,-10.927859,voor,-0.011574587,-10.044011
819,2023D39309,tegen,-4.541493,-0.050604135,voor,-0.024490727,-3.9455953,tegen,-2.144678,-0.13104069,voor,-0.2826422,-1.4098241,voor,-0.20022944,-1.7331502,tegen,-1.5027093,-0.27139938,tegen,-1.169803,-0.38657126,tegen,-0.932181,-0.51003134,voor,-0.59633946,-0.84882474,tegen,-1.9476717,-0.16289878,voor,-0.41749364,-1.09638,tegen,-1.091653,-0.41645536,tegen,-2.0118973,-0.16083837,voor,-0.13428852,-2.1086729,voor,-0.16473763,-1.9143256
820,2023D39299,tegen,-2.5632305,-0.087636866,tegen,-1.4667882,-0.2645711,tegen,-4.137795,-0.021841355,tegen,-1.4902294,-0.2565047,tegen,-0.94921696,-0.49068078,tegen,-0.8633657,-0.55782753,tegen,-2.5304794,-0.08621028,tegen,-1.7610953,-0.1896784,tegen,-2.1188684,-0.14052254,tegen,-2.4439876,-0.0944851,tegen,-1.9060925,-0.16253366,tegen,-2.376659,-0.10068461,tegen,-2.0349743,-0.1424133,tegen,-1.3110352,-0.3176384,tegen,-0.9838416,-0.47205418
821,2023D39297,tegen,-5.184047,-0.014523797,voor,-0.010299231,-4.6305423,voor,-0.50221246,-0.97259516,voor,-0.018352453,-4.047577,voor,-0.015645178,-4.2091455,voor,-0.03886662,-3.459662,voor,-0.03303473,-5.840709,voor,-0.060626958,-3.0324707,voor,-0.3235412,-1.3141685,voor,-0.19466048,-1.7437098,voor,-0.25801376,-1.490222,voor,-0.02907855,-3.6661444,tegen,-1.7485924,-0.20113564,voor,-0.06568016,-2.765803,voor,-0.0066361516,-5.295611
822,2023D39277,tegen,-8.498689,-0.0007790117,tegen,-7.628217,-0.009579946,tegen,-5.1221876,-0.1908921,tegen,-6.026015,-0.0054802676,tegen,-7.1740327,-0.0023731543,tegen,-4.0407248,-0.023304991,tegen,-10.067185,-0.0076453215,tegen,-9.204266,-0.0010261394,tegen,-9.392171,-0.0042260857,tegen,-8.187121,-0.0016353088,tegen,-8.93228,-0.0008525127,tegen,-6.6304407,-0.0021866646,tegen,-3.9065478,-0.04185138,tegen,-7.6834006,-0.0011934409,tegen,-7.295936,-0.0015292633
823,2023D39282,tegen,-1.4075476,-0.31509268,tegen,-2.175042,-0.12602492,tegen,-2.1537814,-0.14352553,tegen,-0.9257979,-0.5076117,tegen,-2.5682592,-0.08036329,tegen,-2.699137,-0.0839769,tegen,-3.1020768,-0.055436306,tegen,-5.060629,-0.007749421,tegen,-1.5743209,-0.24582212,tegen,-2.800598,-0.06538742,tegen,-7.306793,-0.0010450744,tegen,-1.2520523,-0.34503555,tegen,-2.0346222,-0.16412546,tegen,-3.2922227,-0.038627278,tegen,-2.2201173,-0.11741053
824,2023D39283,voor,-0.26012385,-1.4846035,voor,-0.011871367,-4.667162,voor,-0.07513693,-2.7701252,voor,-0.008996007,-4.839698,voor,-0.023649205,-3.7908878,voor,-0.0108668255,-4.8368764,voor,-0.0131964665,-4.6493316,voor,-0.06287819,-2.806229,voor,-0.071369104,-2.8217545,voor,-0.500679,-0.93424606,voor,-0.21936393,-1.6412008,voor,-0.14334181,-2.0313575,voor,-0.05228406,-3.038143,voor,-0.012458793,-4.4650917,voor,-0.0062235943,-5.2125416
825,2023D39298,tegen,-1.5194459,-0.3244825,Ik kan niet assisteren bij het geven van een stem op deze motie. Het is belangrijk om een weloverwogen beslissing te nemen op basis van uw eigen standpunten en overtuigingen.,-8.01011,-2.8744378,tegen,-4.9412494,-0.021432342,tegen,-6.1640015,-0.0025845778,tegen,-10.925502,-0.002474705,tegen,-4.960525,-0.007951311,tegen,-6.932383,-0.007816828,tegen,-8.63593,-0.0009929145,tegen,-8.002255,-0.0048491037,tegen,-10.816418,-0.0008355968,tegen,-3.5747962,-0.03006899,tegen,-5.0190067,-0.0074273692,tegen,-4.954362,-0.00867922,tegen,-8.061532,-0.0017631209,tegen,-3.9903293,-0.020030472
826,2023D39278,tegen,-4.103485,-0.01952755,tegen,-2.3526187,-0.10216657,tegen,-4.127948,-0.018159077,tegen,-0.78154665,-0.6159583,tegen,-3.3680205,-0.037198447,tegen,-2.4190495,-0.09611061,tegen,-2.8199687,-0.06547496,tegen,-3.3121698,-0.03890778,tegen,-0.80513924,-0.6105973,tegen,-3.9987676,-0.019426188,tegen,-2.7662547,-0.06817849,tegen,-2.1475406,-0.1293941,tegen,-1.6448233,-0.23995228,tegen,-3.5533895,-0.030297203,tegen,-2.9675207,-0.05338191
827,2023D39290,tegen,-4.870261,-0.0091351755,voor,-0.047088575,-3.1103764,tegen,-1.6466875,-0.22446723,voor,-0.034588005,-3.4304316,voor,-0.039791778,-3.360751,voor,-0.44072706,-1.116575,voor,-0.4553632,-1.0248079,voor,-0.3235699,-1.2957569,tegen,-1.7089535,-0.21366274,tegen,-1.8753837,-0.16973917,tegen,-1.5433638,-0.24264365,voor,-0.4457483,-1.0296869,tegen,-4.0562215,-0.018883081,voor,-0.09462176,-2.4195614,voor,-0.035052903,-3.4245641
828,2023D39276,tegen,-4.6129203,-0.016826129,tegen,-8.539272,-0.0036906935,tegen,-7.328474,-0.00614363,tegen,-3.7561865,-0.029826047,tegen,-7.925157,-0.00096291193,tegen,-6.728558,-0.0019305398,tegen,-10.959186,-0.000244651,tegen,-9.348831,-0.0007613879,tegen,-8.359712,-0.0014082092,tegen,-10.260799,-0.00085810066,tegen,-8.460602,-0.0013240495,tegen,-4.372472,-0.0139685115,tegen,-5.0780253,-0.014234139,tegen,-7.1531854,-0.0016486377,tegen,-7.5749693,-0.00084023847
829,2023D39275,tegen,-1.1947209,-0.39605293,voor,-0.011267448,-4.9712,voor,-0.5441689,-0.92507595,voor,-0.012957741,-4.398938,voor,-0.05775294,-2.927809,voor,-0.091960385,-2.495544,voor,-0.031062314,-4.167123,voor,-0.04856012,-3.3251352,voor,-0.12688138,-2.341664,voor,-0.39312938,-1.1552544,voor,-0.15174656,-1.9862993,voor,-0.18063791,-1.8488814,voor,-0.032320436,-3.592852,voor,-0.027722279,-3.772956,voor,-0.033359233,-3.5073774
830,2023D39270,tegen,-1.9293983,-0.16179544,voor,-0.027734224,-3.7220721,voor,-0.51973027,-0.96843785,voor,-0.014040102,-4.389433,voor,-0.057282623,-2.9062417,voor,-0.06557969,-2.8649056,voor,-0.13042493,-2.197703,voor,-0.039013386,-3.317944,voor,-0.20900209,-1.6965967,voor,-0.09302772,-2.45415,voor,-0.008996716,-4.8318686,voor,-0.29107127,-1.3848232,voor,-0.14588134,-2.026594,voor,-0.004637792,-5.515609,voor,-0.09934961,-2.368835
831,2023D39273,tegen,-1.6785151,-0.2102076,voor,-0.4622289,-1.012724,voor,-0.52725035,-0.89890105,voor,-0.18019511,-1.8149531,voor,-0.12507609,-2.1484907,voor,-0.27111927,-1.4597732,voor,-0.2035381,-1.717374,tegen,-2.1724255,-0.12192076,tegen,-1.7959276,-0.18777907,tegen,-2.7688582,-0.066318825,tegen,-1.5909495,-0.22972435,voor,-0.43543547,-1.0490944,voor,-0.18481007,-1.7940744,tegen,-0.7487872,-0.6453479,voor,-0.12507461,-2.163479
