,id,PVV,GroenLinks-PvdA,VVD,NSC,D66,BBB,CDA,SP,ChristenUnie,DENK,PvdD,SGP,FVD,Volt,JA21,gpt-3.5turbo_vote,gpt-3.5turbo_voor_lprob,gpt-3.5turbo_tegen_lprob
810,2023D39098,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.005901896,-5.249251
811,2023D39094,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0020311808,-6.2163677
812,2023D39091,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0073409914,-4.923183
813,2023D39279,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-5.536912,-0.0040482446
814,2023D39306,1.0,-1.0,1.0,,-1.0,1.0,1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.34858087,-1.2237678
815,2023D39271,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0052031633,-5.2714043
816,2023D39296,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.1030525,-2.3248162
817,2023D39289,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.15009357,-1.9711041
818,2023D39307,-1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0019250639,-6.2674603
819,2023D39309,-1.0,1.0,1.0,,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.29751432,-1.3576301
820,2023D39299,1.0,-1.0,-1.0,,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-2.020318,-0.14252579
821,2023D39297,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.06160381,-2.8181918
822,2023D39277,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-7.222431,-0.0007840183
823,2023D39282,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-1.8431822,-0.17249358
824,2023D39283,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.060576487,-2.8344984
825,2023D39298,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-9.637569,-9.889425e-05
826,2023D39278,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1.0,1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-1.6751515,-0.20746578
827,2023D39290,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,1.0,-1.0,-1,-1.0,voor,-0.30225903,-1.3446555
828,2023D39276,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-5.32028,-0.0049953633
829,2023D39275,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.112725176,-2.239358
830,2023D39270,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.1515967,-1.9617659
831,2023D39273,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.63014615,-0.7610704
832,2023D39272,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.67562735,-0.71121085
833,2023D37008,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.37496376,-1.1631641
834,2023D38729,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.011845095,-4.4446874
835,2023D38837,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-7.481511e-05,-9.64978
836,2023D38838,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.00014358829,-9.051255
837,2023D38326,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.014573244,-4.2365007
838,2023D38338,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.041305907,-3.2079244
839,2023D38327,1.0,1.0,1.0,1.0,1.0,1.0,-1,1.0,1,1.0,1,1.0,1.0,-1,1.0,voor,-0.17078404,-1.8517914
840,2023D38334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.1319462,-2.0908504
841,2023D38335,1.0,1.0,-1.0,1.0,1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.0027151187,-5.9185
842,2023D38333,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,-1.0,voor,-0.014502878,-4.2426677
843,2023D38328,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.07034174,-2.6922615
844,2023D38332,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,tegen,-2.2345064,-0.113351636
845,2023D38313,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-2.5314693,-0.08298676
846,2023D38325,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-6.7749467,-0.0012021353
847,2023D38319,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.03566967,-3.3537734
848,2023D38321,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,tegen,-1.0525839,-0.42955226
849,2023D38324,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.28506166,-1.3944442
850,2023D38322,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.015275656,-4.1927314
851,2023D38323,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-2.3969533,-0.095548436
852,2023D38317,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.046483606,-3.0957122
853,2023D38304,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.011125517,-4.50873
854,2023D38298,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.1275132,-2.1240914
855,2023D38310,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.008542944,-4.7996445
856,2023D38306,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.046606272,-3.0908072
857,2023D38295,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.0007685328,-7.302723
858,2023D38305,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.026521478,-3.644327
859,2023D38288,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.113514476,-2.2325559
860,2023D38294,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.24977963,-1.5099839
861,2023D38292,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.26051188,-1.474154
862,2023D38293,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.04203496,-3.1910636
863,2023D38289,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.00878628,-4.7431383
864,2023D38287,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.5042917,-0.9263765
865,2023D38291,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.02087293,-3.8800495
866,2023D38290,1.0,1.0,1.0,1.0,1.0,1.0,-1,1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.0001006823,-9.334345
867,2023D38285,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,voor,-0.48160264,-0.9622507
868,2023D38284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,voor,-0.00810552,-4.829635
869,2023D38283,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.015377206,-4.1848125
870,2023D38286,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.032798033,-3.437568
871,2023D38256,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.013215411,-4.337709
872,2023D38268,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0018415368,-6.3041563
873,2023D38258,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,-1,1.0,voor,-0.12923028,-2.1107252
874,2023D38260,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,-1.0,voor,-0.37438145,-1.1641821
875,2023D38257,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.07826187,-2.5871844
876,2023D38241,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.056205068,-2.9114258
877,2023D38245,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.25428095,-1.4941643
878,2023D38252,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,1.0,voor,-0.17924751,-1.8076578
879,2023D38251,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.26802003,-1.4478563
880,2023D38240,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.29026955,-1.3789423
881,2023D38249,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.52702737,-0.89259744
882,2023D38239,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-9.637569,-9.889425e-05
883,2023D36741,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.090132855,-2.4515183
884,2023D36738,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.0063260784,-5.0710883
885,2023D36746,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,-1.0,1,-1.0,1.0,1,1.0,voor,-0.022626588,-3.8019464
886,2023D36743,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.032304287,-3.4494033
887,2023D36742,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.008822557,-4.748727
888,2023D36740,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,-1.0,1.0,1,-1.0,voor,-0.068376906,-2.7170854
889,2023D36667,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.00012630376,-9.561609
890,2023D36663,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.07857742,-2.5829415
891,2023D36669,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.30394396,-1.3394893
892,2023D36665,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,-1,-1.0,voor,-0.18914664,-1.7584597
893,2023D36662,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.006107132,-5.102907
894,2023D36661,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.39584604,-1.1186472
895,2023D36654,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.23229295,-1.5740936
896,2023D36657,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.5839255,-0.8159926
897,2023D36653,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.0005904443,-7.4655313
898,2023D36652,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,voor,-0.26438075,-1.4600174
899,2023D36651,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.17994758,-1.8047073
900,2023D36650,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,-1.0,tegen,-2.4678125,-0.08877281
901,2023D36948,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,-1.0,1,1.0,1.0,1,1.0,voor,-0.07159573,-2.6742415
902,2023D36623,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.033353813,-3.419384
903,2023D36617,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,-1.0,1.0,1,1.0,tegen,-2.651665,-0.073391184
904,2023D36621,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,-1.0,voor,-0.014886645,-4.215908
905,2023D36622,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,-1,-1.0,voor,-0.00076162635,-7.2057347
906,2023D35054,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0062216977,-5.1006355
907,2023D36601,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,tegen,-1.9337386,-0.1563262
908,2023D36614,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.0023183224,-6.0895014
909,2023D36579,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.01003631,-4.60923
910,2023D36587,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.1270902,-2.126293
911,2023D36574,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,-1.0,1,1.0,voor,-0.037844665,-3.2936468
912,2023D36585,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.030270252,-3.513871
913,2023D36578,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.025954913,-3.6655958
914,2023D36562,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.006480407,-5.0443144
915,2023D36568,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,-1,1.0,1.0,1,1.0,voor,-0.09222731,-2.4297745
916,2023D36603,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.5583688,-0.8491975
917,2023D36560,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.26552653,-1.4561203
918,2023D36615,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,-1.0,voor,-0.023822436,-3.7515562
919,2023D36557,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.00040540905,-7.886546
920,2023D36616,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.004743399,-5.4056225
921,2023D36559,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.007931677,-4.8432207
922,2023D36604,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.19930682,-1.7125324
923,2023D36610,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.0068784105,-4.9880795
924,2023D36605,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.13111399,-2.0982618
925,2023D36566,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.14546792,-2.0000594
926,2023D36593,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.068604216,-2.7138526
927,2023D36214,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,tegen,-0.696687,-0.6897862
928,2023D36218,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.004838315,-5.3446918
929,2023D36219,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.014583118,-4.236608
930,2023D36220,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.09319193,-2.4197223
931,2023D36217,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.04253788,-3.1789973
932,2023D36215,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.103266366,-2.3225734
933,2023D35828,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,-1,1.0,voor,-0.015828354,-4.1557283
934,2023D35826,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,tegen,-1.2390709,-0.34239203
935,2023D32269,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.24185053,-1.5381838
936,2023D32271,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-3.0537624,-0.04889301
937,2023D31693,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.046252355,-3.0980844
938,2023D31243,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,1.0,1,1.0,voor,-0.02138637,-3.8565419
939,2023D30937,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,-1.0,-1,1.0,voor,-0.04568233,-3.1090674
940,2023D30822,1.0,-1.0,1.0,1.0,1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.0066443216,-5.024667
941,2023D31173,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,1.0,1,1.0,voor,-0.26364326,-1.462286
942,2023D31210,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.0049234815,-5.3188004
943,2023D31197,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,1,1.0,-1,1.0,1.0,-1,1.0,voor,-0.17403272,-1.8346429
944,2023D31202,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,1,1.0,-1,1.0,-1.0,-1,1.0,voor,-0.019271966,-3.979948
945,2023D31813,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.039963827,-3.2472792
946,2023D31567,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.01581756,-4.155447
947,2023D31550,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.026645575,-3.6393547
948,2023D31593,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-1.7109264,-0.1998047
949,2023D31769,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.00076972484,-7.2462683
950,2023D31781,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.084499374,-2.5133247
951,2023D31768,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.038504668,-3.2782125
952,2023D31838,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.26614162,-1.4541452
953,2023D31537,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.03370137,-3.4080033
954,2023D31874,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,-1.0,-1,1.0,voor,-0.15789746,-1.9241061
955,2023D31869,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.020796102,-3.8839896
956,2023D31865,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.027155355,-3.6202683
957,2023D31864,1.0,-1.0,1.0,1.0,-1.0,1.0,1,-1.0,1,1.0,-1,-1.0,1.0,-1,1.0,voor,-0.01852752,-4.0096164
958,2023D31879,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,-1,1.0,1.0,1,1.0,voor,-0.00048833445,-7.697111
959,2023D31870,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,-1.0,-1.0,1,1.0,voor,-0.000991484,-7.445976
960,2023D31623,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,1.0,1,-1.0,-1.0,1,-1.0,voor,-0.05224638,-2.9799616
961,2023D31625,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0969313,-2.3825243
962,2023D31866,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1,-1.0,1,-1.0,-1.0,1,-1.0,voor,-0.022610392,-3.8013046
963,2023D31627,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-1.463667,-0.26344505
964,2023D31871,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,voor,-0.09247751,-2.4278085
965,2023D31560,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,1.0,voor,-0.0003999257,-7.9075294
966,2023D31868,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1.0,-1,1.0,1,1.0,-1.0,1,-1.0,voor,-0.19218668,-1.7440132
967,2023D31728,1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.0037858237,-5.5867877
968,2023D31790,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,voor,-0.10194344,-2.3424754
969,2023D31730,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.0013148818,-6.647723
970,2023D31736,-1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,-1.0,1,1.0,voor,-0.001016018,-6.898973
971,2023D31659,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1.0,1,-1.0,voor,-0.023004936,-3.7856336
972,2023D31738,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1,1.0,-1,1.0,-1.0,-1,-1.0,voor,-0.0068709524,-4.987065
973,2023D31800,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,1.0,-1,1.0,tegen,-2.881396,-0.05774945
974,2023D31802,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,1.0,1.0,-1,1.0,tegen,-2.62106,-0.07566879
